"Name","ID","AllNames","Type","CST","N","CSTt","Nt","RA_ICRS","DE_ICRS","GLON","GLAT","r50","rc","rt","rtot","r50pc","rcpc","rtpc","rtotpc","pmRA","s_pmRA","e_pmRA","pmDE","s_pmDE","e_pmDE","Plx","s_Plx","e_Plx","dist16","dist50","dist84","Ndist","globalPlx","X","Y","Z","RV","s_RV","e_RV","n_RV","CMDCl2.5","CMDCl16","CMDCl50","CMDCl84","CMDCl97.5","CMDClHuman","logAge16","logAge50","logAge84","AV16","AV50","AV84","diffAV16","diffAV50","diffAV84","MOD16","MOD50","MOD84","r50J","rJ","r50Jpc","rJpc","probJ","NJ","MassJ","e_MassJ","MassTot","e_MassTot","minClSize","isMerged","isGMMMemb","NXmatches","XmatchType","Note"
"NGC_6242",4706,"BH_204,Collinder_317,ESO_332-10,MWSC_2488,Melotte_155,NGC_6242,OCL_1001","o",99.0,786,31.9863924,540,253.87759,-39.46566,345.46045,2.469,0.10273,0.08907,0.42017,0.7531,2.22201,1.92661,9.08845,16.29064,1.10707,0.14595,0.00628,-0.8579,0.15026,0.00647,0.77174,0.05193,0.00223,1237.3528,1239.32186,1241.29719,538,0,-6923.32261,-310.84187,71.12247,-5.18732,28.79327,4.73358,37,0.9992,0.9999,0.99996,1.0,1.0,"nan",7.72442,7.89778,8.09903,1.05,1.22528,1.3944,0.2015,0.55878,0.81685,10.28205,10.43557,10.58001,0.12849,0.82754,2.77924,17.90117,1.0,786.0,2973.66572,261.85991,2973.66572,261.85991,80,0,0,1,"1:1","nan"
"NGC_6249",4707,"Collinder_319,ESO_277-19,MWSC_2499,NGC_6249,OCL_994","o",16.2211367,114,16.2211367,114,254.4467,-44.8187,341.54319,-1.204,0.05904,0.03367,0.35727,0.35727,1.187,0.67689,7.1825,7.1825,1.65319,0.17331,0.01623,-3.37277,0.15855,0.01485,0.8185,0.06108,0.00572,1148.30791,1151.83546,1155.38476,106,0,-7029.69265,-364.57973,-6.20752,-22.95882,36.61138,16.37311,5,0.9614,0.992,0.99604,0.99999,0.99999,"nan",7.12329,7.29594,7.49891,1.427,1.65883,1.79322,0.4927,0.96504,1.29994,10.11784,10.28385,10.42428,0.05904,0.50311,1.187,10.11441,1.0,114.0,520.12076,56.11194,520.12076,56.11194,80,0,0,1,"1:1","nan"
"NGC_6250",4708,"BH_206,Collinder_320,ESO_277-20,MWSC_2500,NGC_6250,OCL_991,Theia_132,Theia_354","o",18.91104862,176,17.91687142,156,254.47775,-45.94861,340.67148,-1.924,0.15696,0.109,0.78174,0.87745,2.58767,1.79706,12.88868,14.46685,0.37993,0.15953,0.01277,-2.46031,0.21314,0.01707,1.0164,0.04827,0.00386,942.53773,944.58651,946.64421,141,0,-7231.21417,-312.46772,-13.19488,-18.1102,19.45357,3.55172,30,0.8369,0.9634,0.97929,0.99921,0.99921,"nan",6.96451,7.17703,7.33105,0.967,1.12742,1.30902,1.167,1.55803,1.99935,9.67451,9.82074,9.98403,0.13931,0.62487,2.29674,10.30215,1.0,159.0,522.76533,74.28349,659.47451,71.14359,20,0,0,3,"m:m","nan"
"NGC_6253",4709,"BH_207,Collinder_321,ESO_180-2,FSR_1730,MWSC_2502,Melotte_156,NGC_6253,OCL_972,Theia_7520","o",99.0,1022,31.46906525,597,254.77093,-52.7148,335.45469,-6.255,0.06709,0.05351,0.2946,0.49134,1.88071,1.50004,8.25886,13.77426,-4.55527,0.10543,0.00431,-5.29332,0.1072,0.00439,0.58353,0.04008,0.00164,1603.01773,1606.20145,1609.39785,597,0,-6670.06975,-663.26574,-157.91079,-27.69321,9.96596,0.8453,139,0.7456,0.9437,0.96803,0.99993,0.99993,"nan",9.12704,9.26777,9.46217,0.6996,0.90318,1.0579,0.04235,0.34778,0.5256,10.93594,11.08559,11.23812,0.09419,0.71612,2.64043,20.07627,1.0,1022.0,4475.94788,442.4208,4475.94788,442.4208,20,0,0,2,"1:m","nan"
"NGC_6259",4712,"BH_209,Collinder_322,ESO_277-22,MWSC_2511,Melotte_158,NGC_6259,OCL_996,OC_0672,Theia_3505","o",99.0,2188,36.52486302,1310,255.19274,-44.67651,341.98277,-1.533,0.10759,0.10936,0.38918,0.57767,4.05397,4.12086,14.66523,21.76803,-1.04696,0.12848,0.00355,-2.89277,0.13072,0.00361,0.42419,0.04141,0.00114,2155.27358,2158.99031,2162.71989,1311,0,-6069.74208,-667.54493,-42.20532,-35.59676,13.71822,1.77102,60,0.9715,0.9903,0.99428,0.99989,0.99989,"nan",8.04244,8.2159,8.3986,2.185,2.33809,2.56615,0.9507,1.28071,1.6347,11.54761,11.6816,11.83541,0.13481,0.79531,5.07992,29.97041,1.0,2188.0,17779.22634,503.75562,17779.22634,503.75562,20,0,0,3,"1:m","nan"
"NGC_6268",4714,"BH_212,Collinder_323,ESO_332-17,MWSC_2516,NGC_6268,OCL_1002","o",22.75912336,280,22.19543019,217,255.52742,-39.72253,346.04655,1.312,0.09511,0.09571,0.34663,0.54445,2.39488,2.40997,8.72804,13.70911,0.92719,0.10661,0.00724,-0.7949,0.1154,0.00783,0.64582,0.03843,0.00261,1438.99239,1442.66023,1446.3468,217,0,-6722.17059,-347.78385,50.24683,-20.36069,12.18577,2.38983,26,0.9973,0.9995,0.99973,1.0,1.0,"TP",8.16196,8.32247,8.50601,1.04,1.20746,1.37536,0.623,0.97994,1.31993,10.63442,10.78319,10.95077,0.1089,0.55274,2.7419,13.91808,1.0,280.0,1479.92118,76.91117,1479.92118,76.91117,40,0,0,1,"1:1","nan"
"NGC_6281",4716,"BH_213,Collinder_324,ESO_332-19,MWSC_2530,Melotte_161,NGC_6281,OCL_1003","o",37.4178734,756,31.45867091,403,256.18878,-37.94068,347.77447,1.988,0.23177,0.20584,0.9295,4.32638,2.10655,1.87087,8.44894,39.39744,-1.88067,0.21822,0.01087,-4.04984,0.20488,0.01021,1.88534,0.04152,0.00207,520.42407,520.76233,521.10103,397,0,-7613.28296,-110.21093,37.56364,-5.66174,6.865,0.48183,203,0.9798,0.9973,0.99871,1.0,1.0,"nan",8.22162,8.43772,8.69032,0.2033,0.36626,0.51045,0.2607,0.80401,1.05768,8.3575,8.50168,8.67085,0.29573,1.6327,2.68796,14.84368,1.0,714.0,1414.28733,148.22496,1444.57161,163.26122,20,0,0,1,"1:1","nan"
"NGC_6318",4721,"BH_218,Collinder_325,ESO_333-1,MWSC_2552,Melotte_166,NGC_6318,OCL_1004,OC_0679,Theia_1708,Theia_1766,Theia_2037,Theia_2225","o",25.64665575,328,25.64665575,328,259.04828,-39.42756,347.90149,-0.6907,0.05469,0.04625,0.2283,0.2283,2.09277,1.76984,8.73662,8.73662,-0.76438,0.12053,0.00666,-2.46471,0.11952,0.0066,0.40807,0.05623,0.0031,2182.64256,2192.57028,2202.58873,318,0,-5978.33385,-459.51627,-11.11965,11.41712,85.80705,24.77036,12,0.3618,0.677,0.77235,0.94962,0.95371,"nan",6.95565,7.16989,7.33949,4.068,4.25204,4.44363,2.567,2.82758,3.14704,11.5544,11.72573,11.84955,0.05469,0.54902,2.09277,21.01024,1.0,328.0,6334.36008,581.01466,6334.36008,581.01466,80,0,0,6,"m:m","nan"
"NGC_6322",4722,"NGC_6322","o",9.10136499,99,9.68451969,80,259.61236,-42.93992,345.27716,-3.065,0.0909,0.08653,0.34526,0.63148,1.97392,1.87898,7.49754,13.7135,0.00266,0.19917,0.02227,-2.25688,0.17565,0.01964,0.76856,0.04203,0.0047,1239.56337,1244.20645,1248.88444,94,0,-6920.51463,-315.75556,-48.80619,-0.09276,33.067,11.69095,8,0.2528,0.6355,0.76046,0.9649,0.97998,"nan",6.66354,6.80941,6.98597,1.673,1.87653,2.11622,1.95,2.37517,2.73665,10.29675,10.45979,10.59912,0.09464,0.42546,2.05526,9.2393,1.0,87.0,412.50387,64.72132,437.7154,74.8543,80,0,0,1,"1:1","nan"
"NGC_6334",4725,"NGC_6334,OC_0685,Theia_1682","o",14.92955612,122,14.92955612,122,259.95111,-36.08494,351.04411,0.6533,0.20154,0.4351,0.4351,0.4351,5.80235,12.52686,12.52686,12.52686,0.13158,0.19176,0.01736,-1.78091,0.26861,0.02432,0.5649,0.03154,0.00286,1642.48579,1649.55513,1656.68558,117,0,-6492.59217,-256.77765,35.43885,0.77847,154.7689,63.18414,6,0.00376,0.00606,0.03827,0.05712,0.15376,"nan",6.80227,7.09107,7.32054,4.032,4.22613,4.5023,2.706,2.98891,3.29729,11.00096,11.14859,11.347,0.20154,0.47954,5.80235,13.80635,1.0,122.0,1546.47937,256.85677,1546.47937,256.85677,10,0,0,3,"1:m","nan"
"NGC_6357",4731,"NGC_6357,Pismis_24","o",19.26861413,152,19.26861413,152,261.1825,-34.20263,353.16559,0.8919,0.21639,0.45959,0.45959,0.45959,6.31537,13.41346,13.41346,13.41346,-0.93906,0.21525,0.01746,-2.39436,0.37174,0.03015,0.55599,0.03221,0.00261,1665.3321,1672.18118,1679.08682,147,0,-6461.81451,-198.96756,42.57989,38.99388,193.98931,43.37733,20,0.00437,0.00933,0.04732,0.07131,0.17315,"nan",6.70377,7.21994,7.52062,4.892,5.23065,5.57019,2.985,3.15654,3.52036,10.96628,11.21106,11.4476,0.21639,0.53989,6.31538,15.75726,1.0,152.0,2321.35203,516.83635,2321.35203,516.83635,40,0,0,2,"1:m","nan"
"NGC_6383",4735,"NGC_6383","o",25.58264911,322,25.04017129,274,263.67292,-32.57715,355.66852,0.05468,0.06749,0.04145,0.37882,0.56231,1.2967,0.79641,7.27863,10.8044,2.52909,0.19394,0.01172,-1.7047,0.16337,0.00987,0.88573,0.08411,0.00508,1097.35548,1100.86718,1104.40142,251,0,-7024.25199,-83.1458,19.04082,10.21517,30.10215,6.14458,24,0.8155,0.928,0.95305,0.99455,0.99689,"nan",6.4801,6.61079,6.69269,1.025,1.20867,1.40042,1.631,1.99661,2.45164,10.01896,10.18268,10.31145,0.07207,0.63164,1.38466,12.13658,1.0,322.0,902.26723,92.2896,902.26723,92.2896,20,0,0,1,"1:1","nan"
"NGC_6396",4737,"BH_239,Collinder_339,ESO_393-10,MWSC_2644,NGC_6396,OCL_1018","o",16.51653815,132,16.94589332,130,264.3975,-35.02163,353.93308,-1.769,0.04269,0.03311,0.1921,0.26912,1.84672,1.43223,8.3096,11.64116,-0.46045,0.11992,0.01052,-2.04539,0.13641,0.01196,0.36036,0.04912,0.00431,2457.32696,2478.39911,2499.83579,129,0,-5658.83467,-261.81934,-62.02835,-27.81667,68.64102,21.7062,10,0.1858,0.4443,0.61685,0.87156,0.91825,"nan",6.85617,7.04918,7.20793,3.211,3.35884,3.57605,2.264,2.5684,2.94096,11.83185,11.96262,12.12456,0.04344,0.3293,1.87911,14.24464,1.0,132.0,2185.74779,369.14765,2185.74779,369.14765,80,0,0,1,"1:1","nan"
"NGC_6400",4739,"BH_241,Collinder_342,ESO_393-14,MWSC_2660,Melotte_177,NGC_6400,OCL_1014,Theia_1860","o",21.35797668,213,21.35797668,213,265.05331,-36.95652,352.57603,-3.248,0.08739,0.03683,0.73097,0.73097,1.81507,0.76505,15.18359,15.18359,0.49792,0.16101,0.01103,-2.58926,0.17193,0.01178,0.80043,0.04804,0.00329,1187.19091,1190.0694,1192.96188,210,0,-6943.95271,-153.5234,-49.6491,-14.65062,16.05142,2.50681,41,0.9807,0.9943,0.99655,0.99976,0.99995,"nan",8.00813,8.18656,8.38116,1.278,1.41471,1.61334,1.334,1.66921,2.04792,10.20609,10.35355,10.48301,0.08679,0.62687,1.80259,13.02108,1.0,212.0,1139.87519,64.98999,1119.51208,85.69779,80,0,0,2,"1:m","nan"
"NGC_6404",4742,"BH_240,Collinder_340,ESO_393-13,MWSC_2658,NGC_6404,OCL_1024,UBC_567","o",22.40316216,222,22.40316216,222,264.91125,-33.22916,355.67652,-1.173,0.05085,0.09683,0.13374,0.13374,2.23148,4.2495,5.86938,5.86938,0.14834,0.09121,0.00612,-0.74585,0.09508,0.00638,0.36074,0.03096,0.00208,2500.54502,2514.51019,2528.63222,222,0,-5615.28374,-189.52496,-37.06975,59.44555,83.51846,19.68549,18,0.7854,0.8817,0.92183,0.97489,0.99476,"TP",7.31374,7.52927,7.70375,4.19,4.39045,4.58949,1.574,2.01014,2.33925,11.94023,12.10508,12.23926,0.05085,0.44852,2.23148,19.6845,1.0,222.0,5852.28297,1069.47844,5852.28297,1069.47844,40,0,0,2,"1:m","nan"
"NGC_6405",4743,"NGC_6405,Theia_122","o",99.0,974,29.22923834,533,265.06725,-32.22806,356.59448,-0.7518,0.2467,0.18151,1.16391,5.16743,1.94566,1.43153,9.18056,40.86437,-1.36839,0.27085,0.01173,-5.84711,0.23593,0.01022,2.17692,0.0646,0.0028,451.5952,451.86978,452.14469,481,0,-7670.95704,-26.84031,13.71681,-10.52716,18.51887,1.26298,215,0.967,0.9926,0.99592,0.99992,0.99997,"nan",7.4785,7.71947,7.95867,0.1706,0.37498,0.50632,0.3518,0.84077,1.18057,8.03295,8.20135,8.36162,0.28389,1.85736,2.23897,14.65339,1.0,899.0,1328.00996,167.31483,1531.677,173.38058,20,0,0,2,"1:m","nan"
"NGC_6416",4744,"Collinder_344,ESO_455-32,MWSC_2673,NGC_6416,OCL_1031,Theia_3310,UBC_331","o",26.435348,397,28.38091191,333,266.00771,-32.33696,356.92112,-1.485,0.219,0.22399,0.78897,1.59352,3.9896,4.08055,14.37391,29.03715,-1.93675,0.15316,0.00839,-2.36999,0.15781,0.00865,0.92327,0.04804,0.00263,1041.91595,1043.77867,1045.64806,324,0,-7080.12402,-56.0442,-8.91344,-22.0321,18.90829,1.85411,104,0.9983,0.9997,0.99987,1.0,1.0,"nan",8.01848,8.21967,8.43101,0.5685,0.77901,0.89377,0.0371,0.38322,0.54955,9.94431,10.05612,10.27045,0.22355,0.79369,4.07243,14.45991,1.0,376.0,1528.71565,97.73452,1577.77372,101.45424,80,0,0,3,"1:m","nan"
"NGC_6425",4745,"BH_246,Collinder_384,ESO_455-38,MWSC_2691,NGC_6425,OCL_1033,Theia_892,UBC_333","o",23.78300842,257,22.76231542,234,266.74135,-31.50731,357.95403,-1.584,0.15928,0.12375,0.71565,0.91843,2.7226,2.11532,12.23354,15.70038,3.79528,0.17797,0.01163,-1.69346,0.15739,0.01029,0.98444,0.05521,0.00361,977.29924,979.37543,981.46046,232,0,-7143.66901,-34.95253,-8.78286,-6.0228,10.124,1.25573,65,0.9914,0.9987,0.99933,1.0,1.0,"nan",8.46309,8.64686,8.8271,0.6605,0.83656,1.01708,0.05372,0.34819,0.56173,9.73685,9.88182,10.03702,0.1631,0.70601,2.78794,12.06868,1.0,254.0,856.98429,73.94989,876.27643,68.71675,80,0,0,3,"1:m","nan"
"NGC_6444",4749,"ESO_393-3,MWSC_2709,NGC_6444,OCL_1023,Ruprecht_132,Theia_4790,UBC_329","o",23.17651954,228,19.95751503,173,267.34856,-34.81602,355.37634,-3.724,0.12405,0.14373,0.41107,0.47148,3.86027,4.47281,12.79241,14.67252,-0.98361,0.09635,0.00733,-0.93767,0.09845,0.00748,0.51916,0.03946,0.003,1776.4761,1783.01049,1789.59313,173,0,-6348.81947,-143.42758,-99.53364,-24.53366,19.18654,4.00067,23,0.9858,0.9962,0.9979,0.99998,0.99999,"nan",8.17704,8.34389,8.55073,1.115,1.35708,1.49946,0.6905,1.0788,1.42438,11.09547,11.29347,11.43545,0.14179,0.50096,4.41255,15.58997,1.0,228.0,2325.29596,142.29229,2325.29596,142.29229,10,0,0,3,"1:m","nan"
"NGC_6451",4750,"BH_250,Collinder_352,ESO_455-50,MWSC_2718,Melotte_181,NGC_6451,OCL_1035,Theia_2680,UBC_570","o",34.1720417,577,34.68538499,570,267.67106,-30.21025,359.47744,-1.601,0.08889,0.08944,0.32391,0.49129,4.13493,4.16064,15.06831,22.85509,-0.11102,0.1254,0.00525,-1.34524,0.1317,0.00552,0.3319,0.04768,0.002,2655.42936,2665.34886,2675.34275,576,0,-5457.9749,-24.30178,-60.4783,-4.68851,23.48002,5.53429,18,0.8012,0.924,0.94983,0.98666,0.99408,"nan",7.45107,7.69453,7.89175,2.356,2.56253,2.76751,1.962,2.25154,2.62923,11.96966,12.12821,12.2805,0.08939,0.4626,4.15846,21.5203,1.0,575.0,8046.97014,539.81625,8065.70229,544.07435,80,0,0,3,"1:m","nan"
"NGC_6469",4752,"Collinder_353,ESO_589-18,MWSC_2735,Melotte_182,NGC_6469,OCL_21,Theia_2040","o",11.64369222,102,12.83716069,86,268.26761,-22.30486,6.55173,1.97,0.05913,0.05372,0.23277,0.81512,1.66732,1.51459,6.56324,22.98524,0.72191,0.15198,0.01639,0.74688,0.16228,0.0175,0.57772,0.03647,0.00393,1606.64257,1615.54179,1624.54015,101,0,-6517.79394,184.2232,72.2341,-1.91395,6.54607,4.62877,2,0.4397,0.784,0.86426,0.98101,0.9913,"nan",7.21394,7.44832,7.64709,1.992,2.22689,2.398,1.653,2.02555,2.39808,10.90118,11.03216,11.19939,0.0645,0.39112,1.81865,11.02827,1.0,91.0,791.75011,106.43584,901.85411,102.04572,80,0,0,2,"m:m","nan"
"NGC_6475",4753,"BH_254,Collinder_354,ESO_394-9,MWSC_2739,Melotte_183,NGC_6475,OCL_1028,Theia_692","o",99.0,1427,99.0,961,268.47606,-34.82833,355.83594,-4.528,0.67559,0.67715,2.46929,4.86201,3.25439,3.2619,11.90168,23.47618,3.07999,0.474,0.01529,-5.36588,0.4721,0.01523,3.58301,0.08752,0.00282,275.91287,275.98761,276.06238,842,0,-7847.63003,-19.97787,-1.68949,-14.55002,8.71155,0.44283,387,0.9765,0.9954,0.99756,0.99999,1.0,"nan",8.04592,8.23207,8.52376,0.06309,0.20823,0.29581,0.1379,0.65406,0.95048,6.9837,7.14796,7.28228,0.78027,3.76065,3.7587,18.14068,1.0,1416.0,2378.99033,213.87535,2392.85702,215.37525,20,0,0,2,"1:m","nan"
"NGC_6494",4754,"Collinder_356,ESO_589-22,MWSC_2757,Melotte_184,NGC_6494,OCL_30,Theia_653","o",99.0,1128,99.0,663,269.23196,-18.99912,9.86497,2.856,0.28598,0.3591,0.90306,2.20817,3.56088,4.47131,11.24522,27.50819,0.3141,0.17503,0.0068,-1.82448,0.17827,0.00692,1.36752,0.03742,0.00145,712.87715,713.40537,713.93437,660,0,-7419.9002,122.07295,54.54436,-10.86727,18.25287,1.02518,317,0.9966,0.9993,0.99962,1.0,1.0,"nan",8.14921,8.35428,8.52994,0.9682,1.13002,1.28246,0.5036,0.92863,1.2025,9.04774,9.18058,9.33441,0.3366,1.66652,4.19116,20.75618,1.0,1120.0,4067.85758,255.19873,4103.95972,255.80963,10,0,0,2,"1:m","nan"
"NGC_6520",4757,"BH_255,Collinder_361,ESO_456-42,MWSC_2790,Melotte_187,NGC_6520,OCL_10","o",21.85448443,407,23.53520017,259,270.85761,-27.88562,2.8868,-2.848,0.0434,0.05934,0.13082,0.69526,1.29375,1.769,3.8998,20.72723,0.71515,0.17285,0.01074,-0.5442,0.1723,0.01071,0.5549,0.05147,0.0032,1702.4077,1708.0174,1713.66419,341,0,-6418.45339,85.91293,-68.43068,-28.60361,10.37482,3.92131,7,0.9919,0.9981,0.99893,0.99998,1.0,"nan",7.85728,8.0329,8.24585,0.9721,1.13656,1.31105,1.48,1.82683,2.20326,11.0308,11.20757,11.37583,0.07206,0.5794,2.14812,17.27269,1.0,397.0,3092.75221,318.46806,3104.86502,328.11721,80,0,0,1,"1:1","nan"
"NGC_6530",4759,"NGC_6530,OC_0006","o",34.27673268,680,33.30418457,476,271.10189,-24.37048,6.06006,-1.316,0.07869,0.04233,0.50612,0.53232,1.68867,0.90836,10.86111,11.42335,1.33319,0.33301,0.01526,-2.05835,0.22949,0.01052,0.76406,0.06003,0.00275,1226.54824,1229.5015,1232.46902,426,0,-6899.74103,129.76419,-10.5577,5.95692,47.03867,6.28581,56,0.1171,0.2381,0.4324,0.62418,0.79396,"nan",6.45105,6.59173,6.67583,1.291,1.4762,1.72986,1.969,2.364,2.79345,10.29528,10.46237,10.61982,0.09431,0.76753,2.02372,16.47136,1.0,680.0,2336.22621,287.74662,2336.22621,287.74662,20,0,0,2,"1:m","nan"
"NGC_6531",4760,"Collinder_363,ESO_521-19,MWSC_2796,Melotte_188,NGC_6531,OCL_26","o",20.61884138,212,20.61884138,212,271.04222,-22.49965,7.66348,-0.3499,0.07741,0.07347,0.29461,0.29461,1.62366,1.54111,6.17983,6.17983,0.53813,0.13804,0.00948,-1.46425,0.1535,0.01054,0.80132,0.04512,0.0031,1198.94698,1201.83265,1204.73223,201,0,-6930.91975,160.26567,10.4123,-5.19113,31.96031,5.93488,29,0.994,0.9982,0.99887,0.99998,0.99998,"TP",6.59334,6.73473,6.85538,0.6565,0.8004,0.94737,0.8738,1.30362,1.72368,10.24527,10.37867,10.5502,0.07741,0.57574,1.62366,12.07707,1.0,212.0,912.57832,85.25045,912.57832,85.25045,10,0,0,1,"1:1","nan"
"NGC_6554",4766,"NGC_6554","o",5.31617887,29,6.56246887,26,272.33208,-18.39537,11.8361,0.596,0.11215,0.27579,0.27579,0.33803,2.7478,6.75737,6.75737,8.28247,-0.83303,0.07514,0.01474,-1.29243,0.13863,0.02719,0.67664,0.024,0.00471,1394.02821,1403.86052,1413.83252,27,0,-6748.0024,287.93273,31.8855,-30.06408,1.17987,0.83429,2,0.7154,0.9544,0.97866,0.99998,0.99998,"nan",7.11739,7.33958,7.55847,1.316,1.57812,1.74664,0.6641,1.16952,1.56667,10.57465,10.74927,10.89048,0.11215,0.28033,2.7478,6.86859,1.0,26.0,176.78275,24.53808,176.66528,27.18673,20,0,0,1,"1:1","nan"
"NGC_6561",4767,"NGC_6561","o",13.72615298,89,13.72615298,89,272.64511,-16.73066,13.438,1.139,0.0524,0.03875,0.24624,0.24624,1.28928,0.9534,6.05836,6.05836,-0.00336,0.11241,0.01192,-0.79431,0.13268,0.01406,0.67106,0.03303,0.0035,1403.87436,1409.68386,1415.54164,89,0,-6751.08722,327.53464,45.31159,-35.44206,92.90521,29.37921,10,0.9435,0.9814,0.9897,0.99948,0.99991,"nan",6.98906,7.14804,7.35143,1.043,1.20947,1.39424,0.7548,1.24535,1.6168,10.5644,10.71497,10.85922,0.0524,0.37044,1.28928,9.11425,1.0,89.0,412.25918,64.27168,412.25918,64.27168,80,0,0,1,"m:m","nan"
"NGC_6568",4768,"Collinder_369,ESO_590-6,MWSC_2841,NGC_6568,OCL_28,Theia_674","o",21.889945,244,21.889945,244,273.19393,-21.61549,9.40418,-1.665,0.14512,0.1991,0.43681,0.43681,2.62693,3.60405,7.90723,7.90723,0.55988,0.15998,0.01024,-1.41102,0.14199,0.00909,0.92195,0.04295,0.00275,1035.51623,1037.17018,1038.82943,242,0,-7099.25484,169.39907,-11.95309,-45.01898,17.96752,1.86315,93,0.9566,0.9877,0.99322,0.99978,0.99996,"nan",8.56506,8.74476,8.91683,0.6213,0.79705,0.95571,0.07796,0.389,0.59755,9.8668,10.05503,10.19359,0.14512,0.67773,2.62693,12.26879,1.0,244.0,912.18323,111.44427,912.18323,111.44427,80,0,0,2,"1:m","nan"
"NGC_6583",4770,"Collinder_370,ESO_590-11,FSR_32,MWSC_2860,NGC_6583,OCL_27,Theia_5571","o",25.63700004,341,27.55340418,297,273.96194,-22.14465,9.27892,-2.544,0.05646,0.03835,0.28717,0.47125,2.20808,1.50008,11.23129,18.43119,1.32946,0.10502,0.00609,0.07837,0.11553,0.0067,0.40477,0.05213,0.00303,2231.25098,2240.85994,2250.55203,296,0,-5912.87551,360.95987,-84.3092,-1.51151,28.68375,5.52019,27,0.5688,0.8235,0.88474,0.96831,0.98214,"TP",8.60892,8.79449,8.96228,1.921,2.13877,2.32497,1.217,1.57791,1.95598,11.66915,11.77488,11.95686,0.06491,0.43682,2.53861,17.08472,1.0,340.0,3484.90754,250.99711,3500.99015,251.35249,80,0,0,2,"1:m","nan"
"NGC_6603",4772,"Collinder_374,FSR_45,MWSC_2883,Melotte_197,NGC_6603,OCL_36","o",99.0,753,34.66165209,557,274.61326,-18.40917,12.85981,-1.311,0.03514,0.02873,0.15097,0.30298,1.70074,1.39059,7.30712,14.66417,0.14716,0.10775,0.00457,-2.05411,0.10372,0.00439,0.32554,0.05015,0.00212,2761.35164,2773.09314,2784.93491,556,0,-5419.31492,617.03328,-49.57598,16.9308,5.52338,1.12746,24,0.5178,0.8108,0.8648,0.97184,0.97682,"nan",8.006,8.2059,8.39116,2.437,2.64465,2.83923,2.044,2.3899,2.68674,12.11371,12.25476,12.40993,0.04213,0.48046,2.03892,23.25461,1.0,753.0,10157.79042,381.4822,10157.79042,381.4822,40,0,0,1,"1:1","nan"
"NGC_6604",4773,"NGC_6604,Theia_1650","o",7.63563232,26,7.58273684,25,274.5264,-12.25326,18.24289,1.677,0.03317,0.04932,0.09599,0.15419,1.16767,1.73639,3.37933,5.42856,-0.44735,0.07834,0.01567,-2.44966,0.06438,0.01288,0.45946,0.01511,0.00302,2002.42102,2017.19143,2032.18135,25,0,-6206.84543,631.20105,74.94326,-49.56573,0.0,36.076,1,0.6079,0.9145,0.95785,0.99987,0.99987,"nan",6.42373,6.53686,6.6086,2.974,3.17477,3.40816,0.09853,0.6201,0.83701,11.49852,11.68814,11.88313,0.03337,0.24078,1.17478,8.47712,0.9994,26.0,386.54897,157.76519,386.54897,157.76519,20,0,0,2,"m:m","nan"
"NGC_6611",4774,"NGC_6611","o",29.71547261,504,30.72308834,482,274.67527,-13.78959,16.95773,0.8226,0.07299,0.04666,0.39389,0.63434,2.16379,1.38326,11.67661,18.80478,0.2279,0.22064,0.01005,-1.60794,0.22004,0.01002,0.53971,0.0866,0.00394,1693.55631,1698.44938,1703.37081,407,0,-6497.48209,495.32742,41.02704,20.11474,48.61829,9.72366,25,0.02872,0.04926,0.14458,0.2188,0.38561,"nan",6.59094,6.79793,7.0072,2.164,2.5079,2.78643,2.693,2.92053,3.3377,11.02483,11.18201,11.40024,0.07564,0.61455,2.2421,18.21806,1.0,503.0,3518.77177,272.49475,3549.38877,273.10006,80,0,0,1,"1:1","nan"
"NGC_6613",4775,"Collinder_376,MWSC_2892,NGC_6613,OCL_40,Theia_1931","o",16.20154319,173,19.19364542,156,274.9862,-17.09208,14.18873,-1.002,0.16508,0.24302,0.48008,1.01117,4.32387,6.36548,12.57471,26.48786,-0.45846,0.10576,0.00847,-0.89283,0.11177,0.00895,0.62734,0.03102,0.00248,1495.66472,1500.72441,1505.81844,169,0,-6667.3248,367.79499,-9.16885,-42.10764,47.72118,19.48209,6,0.9841,0.9965,0.99807,0.99999,0.99999,"nan",7.29569,7.47933,7.64832,1.283,1.45954,1.62053,0.8885,1.25647,1.67691,10.7139,10.86658,11.00536,0.15784,0.428,4.13427,11.21052,1.0,152.0,794.14658,122.83024,899.74464,126.93537,10,0,0,2,"1:m","nan"
"NGC_6631",4779,"Collinder_379,MWSC_2916,NGC_6631,OCL_59,OC_0033","o",17.66891803,149,17.66891803,149,276.78507,-12.0394,19.46822,-0.1721,0.05258,0.0545,0.18757,0.18757,2.27999,2.36366,8.13428,8.13428,-0.34887,0.10401,0.00852,-2.96129,0.08923,0.00731,0.36099,0.04262,0.00349,2464.39861,2484.6929,2505.32422,148,0,-5779.37568,828.1025,7.34092,37.87367,6.8118,3.04633,5,0.7627,0.9164,0.94637,0.99379,0.99702,"nan",7.67618,7.88674,8.05826,2.955,3.11301,3.33286,1.491,1.89098,2.22347,11.8197,11.94499,12.09667,0.05258,0.31269,2.27999,13.56041,1.0,149.0,1787.27261,96.69564,1787.27261,96.69564,10,0,0,2,"1:m","nan"
