"Name","Rc","e_Rc","E_Rc","Rk","e_Rk","E_Rk","MassRk","e_MassRk","Mflag","Pflag","Rflag","RA_ICRS","DE_ICRS","logAge","e_logAge","Dist","e_Dist","AV","e_AV","c","e_c","E_c","n0","e_n0","E_n0","Sample"
"FoF_780,LP_0780",4.71,-1.39,1.36,29.31,-19.98,45.1,1021.5,16.6,"2",2,3,148.3179,-57.4375,8.012,0.244,2136,163,1.801,0.103,0.5662,-0.3817,0.5236,3.45,-1.16,5.31,0
"FoF_782,LP_0782",0.89,-0.1,0.4,23.74,-20.97,49.99,699.6,15.2,"2",1,2,153.9732,-59.0329,7.996,0.277,2509,244,1.433,0.217,0.7362,-0.387,0.5671,14.93,-1.29,21.85,1
"FoF_921,LP_0921",9.95,-2.91,1.59,50.03,-28.38,32.87,1345.0,21.1,"2",2,4,35.5723,58.0007,8.196,0.563,2675,182,2.207,0.081,1.216,-0.6066,0.5649,2.97,-1.32,1.83,0
"FoF_939,LP_0939",7.82,-4.02,3.21,38.83,-24.74,39.44,1269.1,17.4,"2",2,4,116.4492,-25.5021,7.451,0.203,3321,188,1.21,0.047,0.2377,-0.128,0.1143,0.6,-0.33,0.75,0
"FoF_942,LP_0942",11.29,-4.28,2.82,47.14,-26.18,34.02,3480.9,23.9,"2",2,4,119.7341,-29.5674,7.536,0.532,3125,457,1.506,0.313,0.4845,-0.2512,0.2171,1.53,-0.59,1.27,0
"FoF_967,LP_0967",7.54,-3.4,2.21,40.77,-26.49,38.46,1183.9,35.8,"2",2,4,120.1456,-30.9845,7.254,0.268,3265,215,1.249,0.124,0.3651,-0.205,0.1835,0.85,-0.47,0.9,0
"FoF_1036,LP_1036",6.93,-3.66,2.38,42.28,-28.71,37.84,533.3,16.1,"1",2,4,164.5817,-60.7233,8.378,0.834,3261,271,1.417,0.32,0.1589,-0.0623,0.046,0.14,-0.1,0.19,0
"FoF_1049,LP_1049",4.25,-1.98,1.54,38.43,-28.69,40.63,360.0,24.8,"1",2,4,160.5679,-59.9463,6.93,0.209,3098,135,0.945,0.366,0.26,-0.1508,0.1506,0.48,-0.31,0.54,0
"FoF_1086,LP_1086",3.48,-2.63,2.84,41.03,-29.7,38.78,1409.5,62.5,"2",2,3,167.4412,-60.7189,6.945,0.482,3842,290,1.782,0.282,0.7445,-0.4374,0.2973,1.88,-0.65,1.49,0
"FoF_1103,LP_1103",4.63,-1.92,1.57,34.59,-25.34,42.75,499.8,39.8,"X",3,3,170.5429,-61.5219,6.897,0.12,3257,327,2.314,0.042,0.1952,-0.1213,0.1561,0.62,-0.36,0.89,0
"FoF_1115,LP_1115",2.58,-1.42,2.04,36.47,-29.06,41.92,689.3,40.3,"1",2,4,178.8581,-62.9575,7.04,0.47,3868,208,1.703,0.099,0.438,-0.2593,0.2688,1.46,-0.7,1.54,0
"FoF_1120,LP_1120",3.89,-1.86,1.11,46.14,-32.76,35.86,170.9,15.9,"2",2,4,177.8684,-62.823,7.018,0.087,3175,350,1.649,0.176,3.7782,-1.2041,0.7554,2.83,-1.55,2.45,0
"FoF_1142,LP_1142",0.36,-0.1,0.13,54.83,-32.08,30.29,2587.1,103.2,"1",2,4,197.6447,-63.3951,8.795,0.063,4313,471,3.399,0.076,0.577,-0.1759,0.1715,12.63,-2.29,4.05,0
"FoF_1160,LP_1160",0.7,-0.42,3.68,42.57,-33.5,38.27,1484.2,46.6,"2",2,4,202.0965,-63.477,7.095,0.623,3563,336,2.13,0.174,0.882,-0.2959,0.1439,1.96,-0.84,1.7,0
"FoF_1174,LP_1174",5.3,-1.94,1.3,41.52,-28.59,38.51,1337.5,53.5,"1",2,4,219.3662,-61.0757,6.916,0.53,3560,287,2.742,0.152,0.472,-0.2852,0.2959,1.22,-0.61,0.96,0
"FoF_1175,LP_1175",3.2,-1.18,1.44,8.57,-3.31,48.49,685.3,43.8,"X",3,2,223.9009,-60.5244,6.749,0.07,3202,256,3.504,0.084,0.1643,-0.104,0.175,3.67,-1.96,8.47,0
"FoF_1199,LP_1199",3.25,-1.22,1.71,9.15,-3.6,49.33,1299.3,67.2,"X",3,3,263.3893,-34.4398,7.373,0.541,3297,577,3.693,0.106,0.3111,-0.2063,0.32,6.8,-3.4,16.91,0
"FoF_1200,LP_1200",3.24,-1.1,1.5,7.52,-2.06,30.72,1983.6,114.6,"1",2,2,264.3375,-33.8505,8.894,0.085,3870,599,3.723,0.115,0.1638,-0.1019,0.1468,8.03,-4.54,14.28,1
"FoF_1209,LP_1209",2.45,-0.66,0.99,42.85,-30.66,37.88,2129.1,89.9,"2",2,4,271.2959,-23.802,6.791,0.055,2931,247,2.951,0.147,0.4288,-0.2671,0.3199,4.68,-0.61,1.92,0
"FoF_1211,LP_1211",4.03,-1.27,1.92,28.78,-19.49,45.13,1284.1,33.3,"2",2,4,271.2358,-23.7088,7.088,0.143,2389,186,2.006,0.075,0.3313,-0.2112,0.2631,2.44,-0.62,4.05,0
"FoF_1218,LP_1218",2.11,-0.7,1.01,22.84,-18.17,49.81,963.1,47.8,"2",2,2,273.9659,-18.0917,6.892,0.443,2578,201,2.662,0.191,0.865,-0.6054,0.9604,7.94,-2.37,17.66,1
"FoF_1221,LP_1221",2.42,-0.99,0.59,3.66,-0.6,11.69,385.4,14.8,"2",2,3,280.55,-6.2368,7.324,0.394,2055,252,1.928,0.123,0.2291,-0.1427,0.1962,23.3,-17.7,18.11,0
"FoF_1235,LP_1235",6.2,-1.15,0.85,7.8,-0.69,1.12,613.8,18.3,"2",1,2,281.8451,-5.2667,8.715,0.049,1744,50,2.079,0.053,0.1165,-0.0662,0.0955,22.72,-9.86,8.9,1
"FoF_1241,LP_1241",4.08,-1.86,1.19,43.1,-30.99,37.7,1965.8,88.5,"1",2,4,283.1428,-0.4228,8.795,0.182,3369,334,3.694,0.098,0.9101,-0.521,0.4452,1.49,-0.9,1.19,0
"FoF_1281,LP_1281",6.38,-3.87,2.16,43.63,-29.64,37.1,528.8,41.2,"X",3,4,295.813,20.4999,6.748,0.048,3345,276,3.427,0.081,1.0641,-0.4782,0.3509,1.7,-0.78,1.4,0
"FoF_1306,LP_1306",7.69,-2.45,3.19,30.11,-17.11,42.94,1791.2,38.4,"1",2,3,314.0825,45.1976,8.727,0.836,3031,311,2.212,0.181,0.204,-0.1045,0.0897,1.03,-0.34,2.05,0
"FoF_1329,LP_1329",0.37,-0.13,0.26,45.91,-34.32,36.17,4168.9,86.3,"1",2,3,25.3405,61.4912,7.096,0.046,2817,69,2.341,0.124,0.2816,-0.0182,0.0181,3.14,-1.31,2.66,0
"FoF_1332,LP_1332",26.42,-3.59,1.82,69.71,-22.6,19.99,2631.3,42.8,"1",2,4,26.8506,60.5132,7.773,0.2,2697,65,1.778,0.064,0.7056,-0.3571,0.371,4.19,-1.26,1.75,0
"FoF_1352,LP_1352",14.54,-4.9,2.61,54.37,-26.88,29.82,1298.8,35.2,"2",2,4,29.3004,60.5138,7.289,0.328,2392,200,2.387,0.138,1.1399,-0.5333,0.4846,3.7,-1.35,2.34,0
"FoF_1355,LP_1355",3.9,-1.18,1.98,10.41,-3.51,47.34,711.0,35.6,"1",2,2,46.0233,57.7738,6.998,0.629,2731,158,2.74,0.043,0.1078,-0.0276,0.0235,2.07,-1.04,4.74,1
"FoF_1367,LP_1367",8.18,-2.43,2.39,21.31,-8.62,40.62,1244.2,22.3,"2",2,2,76.4435,39.947,7.704,0.351,3267,152,1.52,0.036,0.152,-0.0923,0.1276,2.02,-0.94,3.28,1
"FoF_1370,LP_1370",5.15,-4.48,11.51,46.26,-26.94,34.91,2091.5,40.2,"1",2,4,91.4011,25.2535,8.774,0.577,3369,229,1.183,0.078,0.1896,-0.088,0.0411,0.57,-0.22,0.84,0
"FoF_1372,LP_1372",5.86,-2.8,7.12,42.99,-26.39,36.91,2470.7,21.5,"2",2,4,90.5014,28.8627,7.49,0.574,3100,244,1.239,0.084,0.2029,-0.0685,0.0451,0.65,-0.17,0.9,0
"FoF_1374,LP_1374",14.88,-5.24,2.81,48.33,-24.66,33.01,2579.8,34.9,"1",2,4,91.5845,26.4668,8.646,0.486,3376,294,1.433,0.165,0.2169,-0.1158,0.1141,0.7,-0.35,0.68,0
"FoF_1381,LP_1381",10.87,-3.98,3.08,39.6,-20.39,37.43,2609.4,26.6,"2",2,4,97.6173,16.8815,8.098,0.689,3270,116,1.551,0.141,0.2457,-0.145,0.1552,1.33,-0.46,1.63,0
"FoF_1388,LP_1388",11.09,-3.34,2.44,44.13,-23.96,35.23,1223.6,32.5,"1",2,4,101.3322,6.7944,8.809,0.588,3725,513,1.434,0.233,0.117,-0.058,0.0555,0.45,-0.15,0.42,0
"FoF_1390,LP_1390",7.44,-3.3,3.73,24.35,-12.98,45.18,515.0,26.1,"2",2,3,101.9099,5.6271,7.127,0.736,3191,223,1.652,0.186,0.0762,-0.0391,0.0567,0.46,-0.25,1.17,0
"FoF_1392,LP_1392",1.17,-0.55,0.87,51.68,-33.44,32.4,3087.7,33.6,"2",2,4,102.2292,2.033,7.318,0.786,3846,312,1.579,0.187,0.4628,-0.0577,0.0506,1.48,-0.33,1.0,0
"FoF_1393,LP_1393",12.81,-2.93,1.61,53.26,-25.85,30.06,1930.8,26.4,"2",2,4,102.7344,1.9139,7.283,0.908,3741,99,1.753,0.196,0.5449,-0.3219,0.3603,2.54,-0.84,1.43,0
"FoF_1394,LP_1394",1.45,-0.47,0.94,9.94,-7.04,56.1,269.7,12.3,"1",1,3,103.4471,1.6022,7.364,0.463,3178,293,1.428,0.089,0.1044,-0.0574,0.0796,2.23,-0.73,8.51,0
"FoF_1398,LP_1398",9.31,-7.04,2.93,45.82,-29.26,35.89,1689.7,18.0,"2",2,4,107.2017,-5.596,7.697,0.506,3705,102,1.135,0.077,0.3169,-0.1311,0.0877,0.44,-0.27,0.51,0
"FoF_1399,LP_1399",13.05,-6.22,3.54,46.7,-26.67,34.68,1217.1,20.6,"1",2,4,107.3773,-5.3698,8.771,0.221,3538,176,0.866,0.087,0.8403,-0.1638,0.1067,0.49,-0.34,0.67,0
"FoF_1401,LP_1401",32.19,-5.12,2.6,72.19,-21.53,18.51,1497.1,44.6,"1",2,4,112.5616,-14.0176,7.274,0.16,3909,201,1.242,0.091,1.3299,-0.1837,0.172,2.46,-0.79,1.09,0
"FoF_1402,LP_1402",0.49,-0.24,2.44,25.76,-24.64,48.99,2364.9,26.1,"2",2,4,111.5109,-13.5993,8.078,0.309,3573,279,1.22,0.177,0.5435,-0.0679,0.0495,2.65,-1.81,9.39,0
"FoF_1406,LP_1406",0.53,-0.12,0.12,51.17,-33.22,32.68,765.2,15.8,"2",1,4,110.3253,-11.7905,8.668,0.091,2480,199,1.485,0.063,1.6037,-0.3298,0.3274,14.33,-1.67,2.4,0
"FoF_1407,LP_1407",19.63,-4.0,2.01,60.64,-25.42,25.86,1824.2,28.8,"1",2,4,110.5066,-11.7601,7.895,0.686,3561,364,1.677,0.202,0.4155,-0.1949,0.186,1.37,-0.58,0.77,0
"FoF_1408,LP_1408",9.0,-3.69,2.1,45.9,-29.27,35.73,1437.0,31.5,"1",2,4,110.1085,-9.9092,8.65,0.356,4169,301,1.377,0.167,0.7953,-0.2455,0.1583,0.55,-0.4,0.74,0
"FoF_1414,LP_1414",15.89,-3.07,1.65,57.15,-24.84,27.57,1244.9,18.4,"1",2,4,116.4185,-19.1378,7.938,0.504,3445,117,1.221,0.234,0.6204,-0.3585,0.3991,3.2,-1.02,1.67,0
"FoF_1420,LP_1420",2.62,-0.57,0.99,47.19,-32.41,35.1,1568.2,25.4,"1",2,4,115.7241,-20.2192,7.419,0.103,3240,132,1.394,0.057,0.2446,-0.0766,0.0732,1.71,-0.24,0.54,0
"FoF_1422,LP_1422",10.38,-5.36,3.06,46.61,-28.5,35.15,1481.2,15.7,"2",2,4,118.541,-22.7642,7.936,0.435,3373,48,1.026,0.141,1.581,-0.4196,0.2912,1.62,-0.84,1.56,0
"FoF_1429,LP_1429",17.89,-3.25,1.79,57.81,-24.0,26.93,1063.8,25.5,"1",1,4,119.3977,-28.5418,8.244,0.332,3471,108,1.237,0.081,0.4772,-0.276,0.3039,2.68,-0.85,1.49,0
"FoF_1431,LP_1431",0.36,-0.07,0.07,54.33,-31.91,30.59,600.4,13.7,"1",1,4,120.7103,-28.5608,8.32,0.38,2515,122,1.234,0.219,0.7731,-0.2125,0.2106,20.12,-2.25,3.74,0
"FoF_1437,LP_1437",15.24,-7.18,5.5,45.51,-22.97,34.28,4533.8,41.4,"1",2,4,124.1061,-33.6623,8.508,0.284,3631,182,1.13,0.115,0.2629,-0.1074,0.0864,0.88,-0.37,1.14,0
"FoF_1441,LP_1441",13.25,-4.83,2.59,47.67,-25.51,33.78,1315.1,21.5,"1",2,4,123.9763,-34.308,8.776,0.328,3540,286,0.86,0.138,0.1672,-0.0841,0.0737,0.37,-0.22,0.35,0
"FoF_145,LP_145",4.34,-1.05,1.0,6.78,-0.85,2.35,2943.9,58.5,"1",2,1,256.9569,-44.1568,8.854,0.058,1806,102,3.72,0.035,0.3076,-0.1754,0.2018,54.25,-27.32,46.35,1
"FoF_1454,LP_1454",7.53,-5.93,3.68,43.82,-29.9,37.26,778.0,10.2,"X",3,4,123.3943,-32.326,7.71,0.645,3998,403,1.325,0.104,2.7136,-0.6285,0.3735,1.8,-1.18,2.48,0
"FoF_1455,LP_1455",0.46,-0.22,5.11,35.6,-33.15,42.78,1186.5,22.6,"1",2,4,123.3599,-32.8761,8.676,0.177,3942,188,1.202,0.138,0.3556,-0.0751,0.0581,1.25,-0.79,1.57,0
"FoF_1457,LP_1457",7.13,-6.17,3.8,43.69,-29.9,37.06,1265.4,43.5,"1",2,4,122.0953,-29.6635,7.186,0.738,3843,152,1.562,0.162,1.7733,-0.5695,0.3329,1.81,-1.15,2.54,0
"FoF_1480,LP_1480",7.65,-3.85,2.19,44.99,-29.98,36.34,1320.2,40.8,"1",2,4,143.1621,-50.8366,7.075,0.523,3516,229,2.557,0.229,0.8939,-0.1912,0.1236,0.35,-0.26,0.55,0
"FoF_1482,LP_1482",7.46,-5.58,2.22,46.24,-30.46,35.74,571.8,20.3,"X",3,4,143.7271,-50.1783,8.228,0.742,3184,147,2.065,0.118,1.8829,-0.6038,0.3732,1.67,-0.99,1.63,0
"FoF_1487,LP_1487",2.44,-1.96,2.33,36.92,-28.3,41.6,1003.7,37.9,"1",1,4,160.4924,-58.3729,7.108,0.087,2829,189,1.842,0.121,0.6619,-0.4282,0.4075,3.03,-1.0,3.5,0
"FoF_1490,LP_1490",0.56,-0.26,0.51,44.46,-34.92,37.19,268.6,18.9,"1",2,4,157.71,-58.263,7.241,0.073,2449,112,1.05,0.075,0.4009,-0.1798,0.1638,2.81,-0.8,1.51,0
"FoF_1540,LP_1540",1.28,-0.08,0.09,7.96,-1.49,2.29,301.1,13.6,"2",1,2,170.226,-59.3016,9.142,0.015,2365,87,0.814,0.062,0.0504,-0.0215,0.0334,9.31,-0.79,1.04,1
"FoF_1578,LP_1578",5.96,-3.29,2.72,39.52,-27.5,39.6,795.4,35.6,"1",2,4,179.7607,-62.1791,7.124,0.092,3442,147,1.552,0.137,0.2449,-0.1229,0.0997,0.44,-0.26,0.49,0
"FoF_1582,LP_1582",2.06,-0.63,1.35,31.25,-25.72,45.52,1041.4,43.1,"1",2,2,179.0741,-62.2585,7.087,0.567,4151,147,1.778,0.29,0.4573,-0.1019,0.0832,1.27,-0.27,2.41,1
"FoF_1595,LP_1595",6.84,-2.56,2.59,32.68,-18.49,41.84,1700.9,29.7,"1",2,3,185.5743,-62.5127,8.025,0.834,3413,140,2.301,0.26,0.2207,-0.1367,0.1647,1.38,-0.4,1.95,0
"FoF_1599,LP_1599",0.28,-0.06,0.22,28.09,-27.25,48.21,527.7,38.9,"X",3,4,185.0216,-62.7859,6.922,0.507,3481,214,2.318,0.26,0.457,-0.0763,0.072,4.61,-1.33,12.4,0
"FoF_1600,LP_1600",1.48,-0.86,1.44,40.66,-33.19,39.55,835.6,26.2,"1",2,4,185.2945,-61.7042,7.105,0.115,3525,232,2.124,0.295,1.7282,-0.7877,0.5154,3.82,-1.15,2.46,0
"FoF_1614,LP_1614",3.6,-1.09,0.86,5.82,-0.81,3.03,853.6,29.1,"1",2,1,241.5621,-52.1424,7.091,0.561,2481,209,3.283,0.086,0.3028,-0.2009,0.306,28.93,-16.32,22.96,1
"FoF_1620,LP_1620",4.26,-1.37,1.55,17.05,-9.62,49.17,5716.8,656.5,"X",3,2,252.9863,-44.2328,9.391,0.211,3824,393,3.184,0.333,0.4093,-0.2778,0.4334,4.64,-1.77,10.92,0
"FoF_1625,LP_1625",3.02,-0.94,1.46,8.2,-3.12,45.65,4770.7,133.3,"X",3,2,269.4911,-23.2843,8.904,0.265,3114,432,3.879,0.365,0.7294,-0.4762,0.5611,20.45,-10.44,48.03,0
"FoF_1641,LP_1641",2.64,-0.52,1.48,19.54,-12.76,48.62,1568.2,71.6,"X",3,2,277.9164,-10.1753,6.697,0.526,3397,325,4.122,0.057,0.1986,-0.1263,0.1915,3.85,-0.75,7.84,0
"FoF_1692,LP_1692",0.34,-0.1,0.15,53.67,-32.51,31.09,1578.9,63.2,"X",3,4,289.1714,14.1565,6.904,0.505,3926,368,2.911,0.071,0.4911,-0.0813,0.0785,5.26,-1.16,1.87,0
"FoF_1725,LP_1725",8.47,-4.22,3.48,38.96,-23.41,38.81,2661.5,68.4,"1",2,4,299.2694,29.9632,8.883,0.675,3565,360,2.259,0.206,0.2988,-0.1658,0.1496,1.01,-0.41,1.3,0
"FoF_1728,LP_1728",5.39,-2.19,1.24,44.74,-30.49,36.48,1780.2,41.5,"1",2,4,298.7652,29.9551,7.053,0.703,3806,235,2.056,0.225,0.782,-0.4363,0.3611,1.22,-0.77,1.02,0
"FoF_1743,LP_1743",4.57,-2.26,1.27,45.55,-32.21,36.24,678.5,41.8,"1",2,4,298.4226,31.6315,8.869,0.841,4709,289,2.281,0.169,1.4062,-0.4203,0.2575,0.74,-0.52,0.93,0
"FoF_1759,LP_1759",7.21,-2.52,1.45,46.18,-28.61,35.17,757.7,37.5,"1",2,4,303.7281,37.2362,7.005,0.666,3142,705,2.35,0.241,1.694,-0.9761,0.9427,4.44,-1.91,2.8,0
"FoF_1764,LP_1764",7.72,-3.23,1.71,46.89,-30.09,35.16,321.0,41.1,"X",3,4,303.8449,38.9571,6.767,0.044,3924,180,2.529,0.123,1.2992,-0.4886,0.3224,1.13,-0.77,1.25,0
"FoF_1768,LP_1768",8.47,-2.5,2.17,17.39,-4.7,28.27,1341.2,39.5,"2",2,2,310.6336,45.5217,7.165,0.464,2525,259,2.404,0.198,0.1495,-0.0923,0.1406,4.34,-2.47,4.64,1
"FoF_1771,LP_1771",1.84,-0.48,1.3,12.0,-7.64,51.91,715.9,35.0,"1",2,2,307.3652,44.6427,7.133,0.585,2097,116,3.029,0.125,0.2132,-0.1359,0.207,6.72,-1.73,19.96,1
"FoF_1775,LP_1775",0.61,-0.34,3.46,35.76,-32.92,42.69,1172.6,20.1,"1",2,4,316.7283,47.089,7.478,0.314,2804,38,1.165,0.058,0.3547,-0.0685,0.0487,1.46,-0.88,2.88,0
"FoF_1777,LP_1777",5.25,-4.2,6.66,40.96,-25.25,38.16,1501.2,46.4,"1",2,4,315.6007,46.5171,6.95,0.458,3776,239,2.642,0.387,0.1612,-0.0867,0.0589,0.57,-0.2,0.81,0
"FoF_1780,LP_1780",1.32,-0.15,0.25,30.14,-21.3,44.2,788.0,30.8,"X",3,2,321.5308,52.7091,7.071,0.824,1858,104,3.172,0.099,0.1507,-0.096,0.1858,8.41,-0.71,2.2,0
"FoF_1785,LP_1785",6.32,-2.98,4.85,37.0,-20.56,40.39,2034.8,74.4,"1",2,4,316.1493,49.3015,8.794,1.01,4167,736,2.937,0.144,0.1078,-0.057,0.0611,0.69,-0.17,1.12,0
"FoF_1787,LP_1787",0.77,-0.05,0.08,31.33,-24.0,44.19,1327.6,31.8,"1",2,2,322.7451,52.8306,7.094,0.578,2920,162,3.274,0.054,0.3057,-0.1268,0.1467,14.98,-0.81,2.53,1
"FoF_1798,LP_1798",8.44,-3.65,2.56,42.78,-25.79,36.74,1255.4,44.0,"1",2,4,331.9307,55.6176,7.064,0.133,3265,233,1.893,0.064,0.1891,-0.1018,0.0971,0.59,-0.23,0.54,0
"FoF_1800,LP_1800",1.69,-0.12,0.15,44.96,-22.62,34.03,850.4,20.9,"1",1,4,337.881,58.0399,8.164,0.265,1265,50,1.72,0.112,0.055,-0.0255,0.0469,7.75,-0.39,0.61,0
"FoF_1807,LP_1807",3.99,-1.45,1.81,32.42,-23.36,43.84,924.2,31.3,"2",2,4,334.1112,57.8123,7.171,0.678,2819,339,2.767,0.17,0.455,-0.2883,0.3364,2.35,-0.75,3.29,0
"FoF_1809,LP_1809",1.17,-0.26,0.5,36.86,-31.81,42.02,885.5,24.0,"1",2,2,334.707,57.4257,8.644,0.645,2707,191,2.729,0.191,0.6313,-0.3403,0.3716,7.25,-1.15,4.64,1
"FoF_1816,LP_1816",16.38,-3.35,2.14,46.32,-18.95,31.48,2462.4,93.6,"1",2,4,341.9583,59.8912,6.92,0.049,3513,255,3.011,0.054,0.1076,-0.0604,0.0827,0.81,-0.29,0.72,0
"FoF_1817,LP_1817",13.61,-2.8,2.28,35.28,-12.33,31.31,953.5,63.0,"2",2,3,342.2691,60.4701,6.849,0.611,3543,356,3.073,0.09,0.1337,-0.0808,0.1185,1.95,-0.75,1.62,0
"FoF_1821,LP_1821",6.3,-2.59,3.74,28.84,-16.57,44.07,1601.2,48.2,"1",2,4,347.6089,60.9683,7.001,0.062,2987,181,2.574,0.118,0.2565,-0.1555,0.1841,1.74,-0.62,3.45,0
"FoF_1822,LP_1822",3.07,-1.17,1.75,8.9,-3.53,48.82,640.4,27.2,"2",2,3,343.4078,62.8286,7.109,0.641,2834,183,3.073,0.105,0.1603,-0.0983,0.1465,4.42,-2.19,10.98,0
"FoF_1825,LP_1825",14.69,-3.35,1.7,57.18,-26.78,28.12,2658.6,25.4,"1",2,4,359.229,62.878,7.425,0.257,2917,146,1.802,0.056,1.5924,-0.7531,0.7386,5.37,-1.88,2.7,0
"FoF_1831,LP_1831",0.46,-0.21,1.11,14.29,-13.62,55.18,796.0,26.6,"1",2,4,359.1918,63.4663,7.203,0.327,3315,122,2.031,0.121,0.0966,-0.016,0.0141,1.02,-0.76,18.18,0
"FoF_1836,LP_1836",10.31,-3.66,1.86,49.58,-29.08,33.23,1127.0,20.2,"2",2,4,1.3159,63.8433,7.643,0.115,3117,73,1.858,0.093,1.8943,-0.6983,0.5289,2.37,-1.37,1.98,0
"FoF_1843,LP_1843",12.03,-3.35,1.94,50.28,-27.33,32.5,1028.4,49.6,"1",2,4,356.1857,61.9239,8.71,0.913,3881,184,2.619,0.219,0.4559,-0.2238,0.2042,1.33,-0.52,0.9,0
"FoF_1864,LP_1864",7.28,-2.02,2.16,28.47,-13.84,41.81,1034.8,36.7,"2",1,3,8.7119,62.9914,7.257,0.228,2496,90,1.39,0.154,0.1993,-0.127,0.1826,2.11,-0.66,2.76,0
"FoF_1888,LP_1888",10.91,-5.77,7.48,40.94,-19.57,36.24,1350.7,20.9,"1",2,4,14.6262,63.2762,7.375,0.292,2487,90,1.706,0.17,0.1149,-0.0551,0.0489,0.58,-0.19,0.97,0
"FoF_1925,LP_1925",9.42,-4.45,5.39,30.67,-15.11,41.45,897.9,38.4,"1",2,4,37.5747,62.9742,7.111,0.277,3160,199,2.39,0.155,0.0707,-0.0332,0.0391,0.41,-0.18,0.82,0
"FoF_1937,LP_1937",12.63,-7.11,6.58,41.34,-23.77,37.67,1091.4,26.3,"1",2,4,41.0768,61.8662,7.522,0.426,2491,158,1.817,0.121,0.2461,-0.0545,0.0373,0.28,-0.16,0.41,0
"FoF_1956,LP_1956",16.61,-4.07,2.19,57.64,-25.63,27.43,1029.5,27.3,"1",2,4,58.2501,57.2772,8.782,0.677,2966,221,1.973,0.444,0.7674,-0.3856,0.3821,3.27,-1.06,1.75,0
"FoF_1957,LP_1957",16.35,-3.82,2.31,50.1,-21.72,30.77,779.3,38.3,"1",2,4,41.5213,59.7707,6.933,0.516,3293,230,2.716,0.313,0.0985,-0.0519,0.0626,0.53,-0.19,0.43,0
"FoF_1960,LP_1960",1.41,-1.1,24.26,45.39,-40.94,34.84,2222.4,38.2,"1",2,4,61.8719,53.2211,7.669,0.657,3187,149,2.329,0.083,0.0994,-0.0424,0.0153,0.41,-0.23,0.89,0
"FoF_1968,LP_1968",13.06,-5.45,4.44,42.64,-21.92,35.71,1205.9,30.0,"1",2,4,76.7676,41.4876,8.895,0.53,3666,150,1.216,0.228,0.3247,-0.1778,0.1588,1.37,-0.56,1.74,0
"FoF_1970,LP_1970",16.18,-2.96,1.58,57.82,-25.44,27.52,2518.0,36.6,"1",2,4,91.7712,27.6969,8.834,0.209,3429,101,1.001,0.112,0.6148,-0.3446,0.3717,2.81,-0.96,1.47,0
"FoF_1975,LP_1975",11.54,-6.34,7.23,43.03,-22.36,35.63,2336.7,48.2,"X",3,4,92.953,25.0184,8.976,0.121,3597,192,1.723,0.117,0.1321,-0.0564,0.0403,0.44,-0.16,0.63,0
"FoF_1977,LP_1977",6.67,-4.54,8.8,34.82,-22.05,41.42,1594.5,28.8,"2",2,4,108.7384,-2.0773,8.709,0.165,4410,289,0.679,0.151,0.1067,-0.0271,0.0204,0.28,-0.12,0.52,0
"FoF_1979,LP_1979",14.32,-5.77,5.76,37.35,-15.87,36.41,1306.2,28.2,"1",1,4,112.3719,-7.5486,8.819,0.545,4196,294,0.892,0.208,0.0662,-0.0297,0.0332,0.4,-0.17,0.66,0
"FoF_198,LP_198",1.95,-0.17,0.23,41.88,-20.87,35.12,488.1,19.0,"1",1,2,112.1306,-20.1087,8.468,0.104,2844,118,1.191,0.111,0.0272,-0.0053,0.0102,1.82,-0.12,0.19,1
"FoF_1980,LP_1980",10.36,-4.05,2.79,46.53,-25.27,34.33,2024.5,37.0,"1",2,4,110.9029,-7.5101,8.859,0.25,4245,337,0.749,0.143,0.2729,-0.1519,0.1448,1.06,-0.35,0.84,0
"FoF_1981,LP_1981",10.49,-4.32,2.29,47.92,-28.55,34.22,1710.3,27.3,"1",2,4,111.8378,-8.2643,8.917,0.385,3838,187,0.672,0.217,1.0217,-0.4339,0.3117,1.36,-0.86,1.33,0
"FoF_1982,LP_1982",2.03,-1.01,2.94,39.56,-32.12,40.2,544.2,9.2,"2",2,4,110.4775,-7.8299,8.473,0.517,3897,153,0.908,0.259,1.17,-0.2759,0.1604,1.64,-0.51,1.47,0
"FoF_1984,LP_1984",1.69,-0.61,1.26,31.55,-27.07,45.5,1546.3,23.4,"2",2,3,109.2149,-5.8812,8.588,0.64,4035,229,0.933,0.124,0.3065,-0.0392,0.0357,0.93,-0.23,2.38,0
"FoF_1985,LP_1985",6.85,-5.77,3.79,40.59,-27.95,38.87,1377.8,19.8,"1",2,4,109.6635,-3.8082,8.604,0.48,3724,243,0.833,0.208,0.4098,-0.1813,0.1212,0.7,-0.41,1.07,0
"FoF_1987,LP_1987",9.69,-3.08,1.79,48.3,-27.4,33.53,1783.9,26.4,"2",2,4,113.0621,-11.8302,8.614,0.429,3855,187,0.994,0.075,0.3452,-0.1827,0.1777,1.07,-0.4,0.69,0
"FoF_1989,LP_1989",9.12,-4.66,2.51,46.02,-29.28,35.55,1170.2,21.4,"2",2,4,125.0139,-30.6854,8.914,0.766,3654,300,0.872,0.203,1.3278,-0.4042,0.2621,1.1,-0.72,1.29,0
