"[Fe/H]","Cluster","RA_ICRS","DE_ICRS","RV-LRS","e_RV-LRS","RV-HRS","e_RV-HRS","RV-GaiaDR3","e_RV-GaiaDR3","Rgc","Lz","Rguiding","Rbirth","[Fe/H]ANN","e_[Fe/H]ANN","[Fe/H]MCMC","e_[Fe/H]MCMC","Nmemb"
"*","CWNU_1278",61.68975,53.42881,-72.85,"nan","nan","nan","nan","nan",11.496,2149.91213812602,10.0206702386989,12.5673399,-0.186893746256828,0.103151135,-0.161084716470152,0.046318027966668,1.0
"*","CWNU_1281",100.64546,4.72764,41.1,"nan","nan","nan","nan","nan",9.488,2245.84833241669,10.5300861067482,10.98422357,-0.08884035050869,0.094451576,-0.048555796227906,0.021913331483017,1.0
"*","CWNU_1286",299.36021,26.65496,-7.4,"nan","nan","nan","nan","nan",7.385,1804.62915841903,8.22637763730746,12.42082298,-0.181102633476257,0.091189086,-0.154525007456105,0.035540334633803,1.0
"*","CWNU_1291",99.63046,-3.76882,41.83,"nan","nan","nan","nan","nan",9.824,1969.8440550259,9.07632252440424,13.83524042,-0.214206025004387,0.09906134,-0.183870443109983,0.043910522056232,1.0
"*","CWNU_1295",92.08238,28.07333,7.47,6.49002696450485,"nan","nan",13.4,6.49002696450485,11.159,2399.95860097011,11.3560177728858,12.24281989,-0.117713756114245,0.165687062720582,-0.090988125171116,0.16508229122715,1.0
"*","CWNU_1305",96.16654,12.4799,14.86,"nan","nan","nan",20.85,0.0,10.944,2158.58005983809,10.0665313740607,13.93646887,-0.12415623664856,0.10924691,-0.095946368841524,0.031946085267069,1.0
"*","CWNU_1313",94.99725,1.92262,-18.17,"nan","nan","nan","nan","nan",10.236,1935.1345169199,8.89632168551562,10.01639472,0.032365947961807,0.105050802,0.063461791281235,0.031088334934112,1.0
"*","CWNU_1317",70.51142,33.05266,-34.49,"nan","nan","nan","nan","nan",10.819,2132.73954366156,9.92991332067134,7.025081886,0.197468221187592,0.09164919,0.212498790226059,0.023081221899939,1.0
"*","CWNU_1334",100.58108,16.43327,12.59,"nan","nan","nan","nan","nan",10.639,2243.99575806524,10.5202123663505,15.10159196,-0.379646241664886,0.103025399,-0.380099754092612,0.014759110910563,1.0
"*","CWNU_1346",57.96767,52.01261,-26.65,4.12950360212944,"nan","nan","nan","nan",10.3,1965.18042604946,9.05209596477252,15.55365404,-0.385045990347862,0.454772861830558,-0.38585476062675,0.365607323301762,1.0
"*","CWNU_1355",96.05921,21.09815,1.3725,12.3116161273273,"nan","nan","nan","nan",10.073,1979.12800981454,9.12458816397483,11.53744774,-0.097889017313719,0.189831346704811,-0.084713098265485,0.171923585962856,1.0
"*","CWNU_1372",89.00383,32.7432,-24.89,"nan","nan","nan","nan","nan",11.547,2379.38460351161,11.2452602234359,14.33422285,-0.215292170643806,0.036,-0.187032685977951,0.048071884672056,1.0
"*","CWNU_14",14.78787,53.75959,-28.7733333333333,4.55361760947637,"nan","nan","nan","nan",8.498,1825.69224482871,8.33372395869094,13.24521531,-0.227427616715431,0.012574611901558,-0.216467646597679,0.031589643934218,1.0
"*","CWNU_1423",87.309,17.9456,3.896,8.39472632073256,"nan","nan","nan","nan",9.938,2047.41063933144,9.48105501537026,11.69716659,-0.087927486747504,0.277525420912381,0.090258861924754,0.390374937508337,1.0
"*","CWNU_1436",100.22708,13.16165,54.68,"nan","nan","nan","nan","nan",11.21,2382.35323398248,11.2612325684381,13.78421559,-0.275243073701859,0.05,-0.26537254210386,0.031249189077737,1.0
"*","CWNU_1451",90.06721,24.40575,-17.3966666666667,17.5416827395017,"nan","nan","nan","nan",9.926,1999.86059281405,9.23255050479774,10.99873094,-0.044724049667517,0.183223527468496,-0.015152968017738,0.148500437654089,1.0
"*","CWNU_1464",85.14246,31.84111,-5.505,9.72746655381326,"nan","nan",22.945,9.72746655381326,9.438,2019.02007779437,9.33253414851103,9.592987258,0.004573725163936,0.363219880714453,-0.074430846377968,0.105856797594326,1.0
"*","CWNU_1497",70.79792,54.91282,-33.76,"nan","nan","nan","nan","nan",10.99,2541.74788719924,12.1230254584554,11.84942128,-0.143460035324097,0.085608393,-0.116328864849501,0.031194174115607,1.0
"*","CWNU_15",87.52617,26.13659,12.316,14.1333499213739,"nan","nan",18.6833333333333,14.1333499213739,9.258,2011.14055623641,9.29139050119151,10.5068119,-0.048568910360336,0.398699859791493,-0.036544144874341,0.346827145423534,1.0
"*","CWNU_1503",102.69258,-6.09604,0.21,"nan","nan","nan","nan","nan",9.085,1966.13049794136,9.05703035904364,11.96395007,-0.134773313999176,0.091000274,-0.106662912144576,0.022308284279544,1.0
"*","CWNU_1510",94.62167,4.9233,6.63,"nan","nan","nan","nan","nan",9.786,2046.3791843228,9.47565164606797,13.02377376,-0.226879864931107,0.099048294,-0.220246739816206,0.074003099197446,1.0
"*","CWNU_1516",96.63671,4.50592,56.22,"nan","nan","nan","nan","nan",10.636,2121.67903741121,9.87153137146757,13.27492574,-0.214206025004387,0.09552227,-0.18432767583819,0.014806138604235,1.0
"*","CWNU_1519",55.94942,51.40628,-63.41,"nan","nan","nan","nan","nan",10.679,2268.33495603098,10.6500434988347,14.13682474,-0.238661795854568,0.08021906,-0.239284293353621,0.023948920863141,1.0
"*","CWNU_154",77.9425,38.1052,-9.26333333333333,3.60534787965507,"nan","nan","nan","nan",9.255,2012.12056390016,9.29650585412474,13.46713086,-0.26146167020003,0.111208623110366,-0.24863511727927,0.105662569764725,1.0
"*","CWNU_158",99.93412,5.2333,25.8175,8.45181785179969,"nan","nan",39.435,8.45181785179969,9.421,2230.88612811905,10.450381310205,13.26188462,-0.154877524822951,0.176615344849732,-0.129308160892955,0.167569372361028,1.0
"*","CWNU_161",341.24858,54.69749,-32.05,"nan","nan","nan","nan","nan",8.514,1684.99228137437,7.62301473887119,14.37943778,-0.298276215791702,0.105787933,-0.283263482218174,0.020037479510838,1.0
"*","CWNU_1654",89.62896,16.20805,-3.71,"nan","nan","nan","nan","nan",9.459,1984.22263625535,9.15109524348208,13.32855536,-0.250855475664139,0.101952612,-0.247593696781759,0.024702678270083,1.0
"*","CWNU_1667",81.01375,46.90865,-45.47,"nan","nan","nan","nan","nan",11.118,2389.45932552837,11.2994782547554,17.50145591,-0.488723546266556,0.081221178,-0.500504114413107,0.080163364580172,1.0
"*","CWNU_168",81.06717,20.72325,19.06,"nan","nan","nan","nan","nan",9.022,1924.57243401747,8.84169132214865,11.77608986,-0.148286119103432,0.105305493,-0.121061338694663,0.021321057724363,1.0
"*","CWNU_1684",85.35921,28.19651,-26.86,"nan","nan","nan","nan","nan",9.797,2060.24983627993,9.54836058155102,13.72380076,-0.263049572706223,0.033,-0.256592283726788,0.027829553786594,1.0
"*","CWNU_1704",89.95592,26.13132,22.83,"nan","nan","nan","nan","nan",10.295,2137.4439332473,9.95476239693329,14.92239186,-0.34326246380806,0.037,-0.342304355530082,0.01883590454361,1.0
"*","CWNU_1718",84.805,32.60863,-8.73,6.37810316630266,"nan","nan","nan","nan",10.388,2223.63079207841,10.4117646297343,11.18284427,-0.099393948912621,0.3665470744957,-0.089506224828328,0.26870140277969,1.0
"*","CWNU_172",109.22204,-1.81071,15.68,8.62494444426552,"nan","nan",15.62,8.62494444426552,8.961,1977.7399711137,9.11736884250015,11.7058618,-0.134653590619564,0.096669121678435,-0.101658441490275,0.095471393917872,1.0
"*","CWNU_1720",80.48392,37.74187,-25.7,"nan","nan","nan",-14.93,0.0,11.697,2280.23670108158,10.713615368205,13.91606854,-0.134773313999176,0.093522288,-0.107317881329513,0.026815049648831,1.0
"*","CWNU_1755",97.57908,10.0096,42.83,"nan","nan","nan","nan","nan",12.738,2086.7757626414,9.68768120776677,17.76994128,-0.51175320148468,0.029,-0.527801825142875,0.016799763878968,1.0
"*","CWNU_1760",66.48175,48.7621,-51.69,"nan","nan","nan","nan","nan",10.767,2500.28475003121,11.8980905132205,8.543191171,0.081120826303959,0.033,0.107063397098228,0.024020834662814,1.0
"*","CWNU_1773",74.64217,44.56181,-27.93,"nan","nan","nan","nan","nan",10.155,2030.81039540109,9.39416121085067,13.03029177,-0.224345296621323,0.095124915,-0.212139205853446,0.016867241882209,1.0
"*","CWNU_1787",93.08796,14.53458,10.615,8.97318505325729,"nan","nan","nan","nan",10.255,2071.006852749,9.60481620284885,8.066760833,0.123964101076126,0.805091417797918,0.106823212921212,0.560439117955578,1.0
"*","CWNU_1791",104.30467,-1.09797,116.93,"nan","nan","nan",119.55,0.0,10.771,1930.92019482477,8.87451572388878,13.84832062,-0.267113983631134,0.080349997,-0.259544860024645,0.032622593775742,1.0
"*","CWNU_1801",91.74696,32.17209,-18.085,2.43116570119494,"nan","nan",-11.75,2.43116570119494,9.324,1937.5709093933,8.90893312003915,13.84370752,-0.162948761135339,0.123049840446411,-0.136450144290163,0.124817986333426,1.0
"*","CWNU_1810",83.19037,40.78032,-6.53,"nan","nan","nan",-4.37,0.0,11.828,2693.50343195966,12.9503868849048,13.77218167,-0.283372640609741,0.106195502,-0.272120780734848,0.030773299442968,1.0
"*","CWNU_1814",68.95258,44.2711,12.94,"nan","nan","nan","nan","nan",11.705,2198.33966174016,10.2773242018894,13.03453858,-0.227966398000717,0.085195795,-0.220405302676596,0.038919437924744,1.0
"*","CWNU_1824",94.46512,4.36229,26.45,"nan","nan","nan","nan","nan",9.431,2067.73371325841,9.58763167489059,11.80157677,-0.141529470682144,0.111771062,-0.113547810114501,0.022267528592025,1.0
"*","CWNU_1845",106.20954,0.95234,25.63,"nan","nan","nan",29.98,0.0,9.835,1955.27359272788,9.00067429555191,11.52726648,-0.081324376165867,0.052,-0.040801990874321,0.022178270159485,1.0
"*","CWNU_1937",78.49321,42.43867,37.1075,94.9762483904967,"nan","nan","nan","nan",9.975,1990.68614292353,9.18474577085139,6.449000308,0.238773879905542,0.167625079016908,0.049821805848026,0.376460267788591,1.0
"*","CWNU_195",82.97133,29.07123,-11.9183333333333,13.6193353973924,"nan","nan","nan","nan",9.982,2087.68164216319,9.69244533880178,12.43684747,-0.181451568007469,0.106003357788898,-0.159169949379361,0.122731473929517,1.0
"*","CWNU_1966",104.18,0.47215,39.28,"nan","nan","nan",3.1,0.0,10.989,2462.89698544946,11.6957080588263,11.99581647,-0.067231111228466,0.089709759,-0.026097467386887,0.039614244049887,1.0
"*","CWNU_1971",89.75067,23.43381,-16.375,38.1150132275109,"nan","nan","nan","nan",10.765,2080.5620942345,9.65501375982532,15.06516944,-0.365452766418457,0.374411254807397,-0.373637771979999,0.381289859429557,1.0
"*","CWNU_2038",109.25271,-2.11049,43.02,"nan","nan","nan","nan","nan",11.74,2231.74406606653,10.4549491385451,10.64897792,-0.067231111228466,0.105384216,-0.025319422940398,0.025853101666741,1.0
"*","CWNU_205",93.60771,2.8459,15.0,"nan","nan","nan","nan","nan",9.5,1953.136057904,8.98958695396675,13.00824414,-0.179172143340111,0.095605582,-0.152525136487785,0.020013949821836,1.0
"*","CWNU_2063",86.69354,24.74574,20.16,"nan","nan","nan","nan","nan",12.207,2516.25576645046,11.9846721034698,10.50433486,-0.049379743635655,0.078281954,-0.007065004151342,0.045796356416135,1.0
"*","CWNU_2103",103.20025,3.94915,30.98,"nan","nan","nan","nan","nan",9.421,1821.13824148635,8.31048810442107,9.542648176,0.016852764412761,0.05832867,0.048531339443833,0.033139882621136,1.0
"*","CWNU_2112",57.32258,50.23824,-24.31,8.21658079738769,"nan","nan","nan","nan",9.95,2006.23563946545,9.26579620389569,8.434034855,0.092201568186283,0.010969370831071,0.117195983384071,0.022462191442963,1.0
"*","CWNU_2136",80.39637,23.94495,18.005,4.9568185361177,"nan","nan","nan","nan",9.536,1865.80728578625,8.53902309724008,10.9806019,-0.040212639607489,0.016949849469536,-0.000407765564462,0.032345435228109,1.0
"*","CWNU_2145",83.41258,36.46521,5.09666666666667,31.2261017953464,"nan","nan","nan","nan",9.944,1927.52916388247,8.85697755577105,14.7991932,-0.353151977062226,0.256997487024523,-0.35299778225487,0.234925850746171,2.0
"*","CWNU_2157",91.91612,21.02476,7.36666666666667,6.24775426319996,"nan","nan","nan","nan",9.989,2025.80374911963,9.36798272313742,18.28077003,-0.525925293564796,0.080169270056886,-0.300342678125789,0.349248919484515,2.0
"*","CWNU_2180",83.15029,30.60186,10.2266666666667,7.4394377027658,"nan","nan","nan","nan",9.438,1981.86969962251,9.13885119422373,15.80470916,-0.398837988575299,0.21801891990594,-0.401795151648463,0.203732133993832,1.0
"*","CWNU_226",111.24096,-4.92082,32.39,"nan","nan","nan","nan","nan",9.227,2012.15737729167,9.29669801950315,16.82170908,-0.339432716369629,0.092835687,-0.338825227142265,0.053305292884564,1.0
"*","CWNU_2293",103.93796,-3.76859,58.42,"nan","nan","nan",59.16,0.0,10.371,2329.13960661668,10.975391559547,13.79345739,-0.254920303821564,0.084177837,-0.250582206490175,0.047751758493837,1.0
"*","CWNU_232",92.34633,-2.99419,28.8918181818182,7.92012603205507,"nan","nan",34.234,7.92012603205507,8.564,1761.5329842569,8.0077511121718,8.523158972,0.084021265020072,0.172165002076263,0.062358055312709,0.124992512829015,1.0
"*","CWNU_2332",85.62117,29.80006,-30.19,"nan","nan","nan","nan","nan",10.52,2227.32943793548,10.4314480333145,14.22615647,-0.213481768965721,0.091762587,-0.182034423791941,0.031723690913985,1.0
"*","CWNU_239",98.27958,2.44584,27.494,21.6818502439252,"nan","nan","nan","nan",9.576,2153.19371615366,10.0380287387973,10.62584631,-0.068766063451767,0.317315072911787,-0.057969085069187,0.298720008658172,2.0
"*","CWNU_2446",85.17321,32.56662,5.8675,14.4786218842356,"nan","nan",47.99,14.4786218842356,10.095,2046.375596173,9.47563285019561,11.92754924,-0.154059488791972,0.127402372072227,-0.130908106201805,0.12105440003776,2.0
"*","CWNU_2448",93.57067,20.73935,51.52,"nan","nan","nan",63.86,0.0,11.132,2155.18729749476,10.0485765380422,12.86017131,-0.189789295196533,0.088032439,-0.163659831529703,0.042615486131338,1.0
"*","CWNU_2471",92.55754,12.83076,53.9225,17.9168047281502,"nan","nan","nan","nan",11.127,2539.43557452235,12.1104680273143,15.58113436,-0.388463750481606,0.179279905892414,-0.388770394039476,0.176616389688432,1.0
"*","CWNU_2477",103.86467,0.80245,42.51,16.6170093578839,"nan","nan","nan","nan",10.194,2098.55764908841,9.74967517726781,11.56833454,-0.095343686640263,0.29657029331285,-0.074652391223862,0.218981666004792,1.0
"*","CWNU_2503",91.39537,11.95256,15.69,"nan","nan","nan","nan","nan",11.681,2773.0428260457,13.3864002213705,14.13232387,-0.188824146986008,0.110077187,-0.162998075437565,0.049369898801248,1.0
"*","CWNU_255",86.41221,33.77651,9.84,"nan","nan","nan",11.01,0.0,9.51,1951.61608559743,8.98170454257987,13.3801281,-0.216016680002212,0.080542982,-0.189247694289832,0.026225132501455,1.0
"*","CWNU_2558",101.24917,0.8644,46.3275,60.7189494721376,"nan","nan","nan","nan",9.404,2289.90195499087,10.7652816222604,11.9550708,-0.13845269382,0.243721106247412,0.09827642961525,0.422108330209299,1.0
"*","CWNU_2595",93.36412,14.23676,25.15,"nan","nan","nan",32.79,0.0,11.704,2436.68535126614,11.5540830759095,13.20401698,-0.230501383543015,0.102374643,-0.228598114790714,0.024523402904128,1.0
"*","CWNU_26",93.86758,13.78486,29.59,"nan","nan","nan","nan","nan",10.032,2271.40944067796,10.6664602280859,12.28904334,-0.183033153414726,0.095174581,-0.156574016635347,0.018243496415565,1.0
"*","CWNU_2619",314.901,44.96951,-32.44,"nan","nan","nan","nan","nan",8.449,1812.68444709518,8.26739335564068,13.49305548,-0.220724016427994,0.082653359,-0.201495293745901,0.025866917645099,1.0
"*","CWNU_2644",88.67329,11.30597,10.0725,5.70223567266968,"nan","nan","nan","nan",9.987,1962.19391113878,9.03658831756022,12.84058959,-0.164514560252428,0.217241311757454,-0.152770741077549,0.200642379692659,1.0
"*","CWNU_2684",64.62812,44.15469,-23.055,6.01747870789752,"nan","nan","nan","nan",9.837,2034.4452010576,9.41317508688385,14.56022066,-0.298929877579212,0.110087979031081,-0.28998151770592,0.090214552883862,1.0
"*","CWNU_2717",92.27204,19.5074,13.715,0.68589357775095,"nan","nan",23.01,0.68589357775095,10.308,2063.79161660083,9.56694224473898,12.71015319,-0.208191782236099,0.092909102624867,-0.190135488624247,0.168492511587245,1.0
"*","CWNU_2749",87.31642,33.40639,5.235,9.25602776573191,"nan","nan",21.23,9.25602776573191,11.58,2483.2998531254,11.8060969075559,11.24146211,-0.080624014139176,0.269485179706866,-0.064814444237411,0.200637768147328,1.0
"*","CWNU_2902",103.9325,9.53337,33.72,"nan","nan","nan","nan","nan",9.435,2148.36785077215,10.0125031506186,9.751471165,-0.005308320745826,0.109549806,0.028989256366391,0.012942078149043,1.0
"*","CWNU_299",89.50462,29.57889,1.36666666666667,17.6092286410658,"nan","nan","nan","nan",9.599,2089.08564249013,9.6998299508354,11.60019708,-0.115278460085392,0.186586294904206,-0.09692871136348,0.166007318856134,1.0
"*","CWNU_334",89.40208,19.26484,8.79,18.6546160507259,"nan","nan",51.84,18.6546160507259,9.319,1977.91889790101,9.11829939573473,11.63445681,-0.135771024125544,0.252846645861775,-0.120333773331829,0.253628713010218,4.0
"*","CWNU_350",76.46567,45.96861,5.58,"nan","nan","nan","nan","nan",9.134,1990.03537089964,9.18135662954048,13.75589407,-0.126086831092835,0.112040117,-0.096692938338655,0.031928191068924,1.0
"*","CWNU_361",64.35417,42.80886,-37.374,7.09441540932021,"nan","nan","nan","nan",9.121,1894.50292163142,8.68654238557411,9.960799202,-0.02016818523407,0.235698068774387,0.000173499290938,0.215806229392973,1.0
"*","CWNU_364",55.00858,43.20437,-18.485,0.120208152801714,"nan","nan",-14.67,0.120208152801714,9.119,1923.22872868556,8.83474617245174,11.26525941,-0.114021629095078,0.006142565897489,-0.08553030066339,0.029477259086672,1.0
"*","CWNU_39",92.74021,23.43399,20.1983333333333,7.24281552068439,"nan","nan","nan","nan",10.056,2161.27578127611,10.0808011039275,13.40366432,-0.260926872491836,0.284349982647795,-0.416857388001492,0.428144728118334,1.0
"*","CWNU_405",51.18492,40.76432,-25.1535,5.51210464628339,"nan","nan","nan","nan",9.119,1914.35828805088,8.78892599253386,13.79859037,-0.282717864681035,0.167326725723187,-0.271444465533083,0.184604709368043,3.0
"*","CWNU_406",91.39871,20.81403,-11.1725,19.5774323346598,"nan","nan",-8.02857142857143,19.5774323346598,9.097,1972.25487253552,9.08885115870484,11.46138301,-0.076371950407823,0.359730414860872,-0.151445629391587,0.150751268548646,1.0
"*","CWNU_416",97.33554,13.47146,10.2733333333333,13.605885981197,"nan","nan",4.145,13.605885981197,9.341,1980.23534772673,9.13034832532248,12.05295683,-0.089700875182947,0.231619022475984,-0.067754113557328,0.204508681103823,1.0
"*","CWNU_427",302.72233,30.6332,-2.67,1.06066017177982,"nan","nan","nan","nan",7.762,1752.20919998846,7.96063588047671,10.36637406,-0.045776143670083,0.013068842282199,-0.004439372374499,0.012279843804813,1.0
"*","CWNU_439",306.77279,43.51799,-16.54,"nan","nan","nan","nan","nan",8.051,1462.65303107685,6.53512559698786,7.036432925,0.187495842576027,0.138859883,0.202567507751336,0.024588781293569,1.0
"*","CWNU_460",308.40942,43.74536,-17.96,9.81727922739144,"nan","nan",-11.9,9.81727922739144,8.047,1673.0443835744,7.56339164141558,12.15191615,-0.148349259846977,0.121227167152073,-0.123090729340418,0.130184179819444,2.0
"*","CWNU_47",301.37158,23.7866,-2.94,"nan","nan","nan","nan","nan",7.454,1590.83468735594,7.15654891444495,11.32932663,-0.112573862075806,0.106813937,-0.083776005302743,0.029149288802991,1.0
"*","CWNU_518",74.4095,42.23841,-33.72,"nan","nan","nan","nan","nan",9.081,1926.82936561368,8.85335912722328,12.24605511,-0.174346208572388,0.046,-0.147495187700595,0.028410380465074,1.0
"*","CWNU_52",72.33883,26.18539,-9.395,8.30041310371404,"nan","nan",-6.715,8.30041310371404,8.758,1971.51178720337,9.08498910398562,12.03403752,-0.162138154464109,0.18562124660461,-0.141128267166506,0.192639164635575,1.0
"*","CWNU_522",75.678,8.08101,8.222,7.26944770942057,"nan","nan",7.034,7.26944770942057,8.5,1849.88622258845,8.45741122754453,9.877089097,-0.015527967977864,0.107815787265623,-0.11484991675487,0.096959683854477,2.0
"*","CWNU_525",84.92567,37.50062,-11.8225,2.98359263305164,"nan","nan",11.5833333333333,2.98359263305164,9.279,2014.18813309024,9.30729968487923,11.24036494,-0.11187438108027,0.063556622534196,-0.080169213506704,0.071765635926357,2.0
