"Cluster","Comment"
"HD 210888 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 60","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 73","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Zanin 7","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 181","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2213.0+5359","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Patchick 8","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch 60a","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 173","Present study."
"Teutsch J2217.2+5359,Teutsch J2217.2+5359a","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"KKC 38,Teutsch 326,Froebrich 69","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2217.6+5356,Teutsch J2217.2+5359b","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J2218.2+5348","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine 10","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch 159,DSH J2218.6+5353,Teutsch J2218.6+5353","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 83","List of clusters and alike reported by B. Alessi."
"Alessi 37,ASCC 124,MWSC 3663","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"Teutsch 126,DSH J2213.7+5543,MWSC 3599","Web updates in DAML02, some were later removed (2003 to 2010)."
"Kronberger J2216.4+5530","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"CepOB2,Cep II,I Cep,Assoc 27,Harrington 11,MWSC 3569,Ramakers 13","Asterisms reported by amateur astronomers in the web."
"Teutsch 327","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 128,DSH J2225.3+5424","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 127,DSH J2218.9+5607,FSR 353,MWSC 3613","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 174","Present study."
"Teutsch J2218.9+5642","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kemble 2,Little Queen,Bode 3,Mini Cassiopeia,Harrington 25,Teutsch J1835.1+7223,Ramakers 25","Asterisms reported by amateur astronomers in the web. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"HD 179729 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Pothier 3","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Dolidze 56,Alessi J2204.2+5961,MWSC 3583","Analysis of Dolidze objects by M. Kronberger reported in DAML02. Web updates in DAML02, some were later removed (2003 to 2010). The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Kirkpatrick 1,FSR 358,MWSC 3590","2MASS website."
"Patchick 110","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Delta Cephei Cluster","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 175","Present study."
"Lorenzin 6","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"SBB 4,Teutsch 328,MWSC 3620","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 125,DSH J2212.5+5851,MWSC 3597","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 141,DSH J2226.9+5553","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2222.1+5705","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 176","Present study."
"HD 214310 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 127","List of clusters and alike reported by B. Alessi."
"NGC 7281,OCL 238,MWSC 3624","Web updates in DAML02, some were later removed (2003 to 2010)."
"AT 5,Alessi-Teutsch 5,ASCC 118,Alessi 27,MWSC 3589","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Juchert 21,DSH J2222.0+5843,FSR 372","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 46","Asterisms and clusters by L. Ferrero."
"Kernya 9","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kumar 21,MWSC 3605","Web updates in DAML02, some were later removed (2003 to 2010). Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 330","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Pothier 4","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 42A,MWSC 3658","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"Teutsch 182,UBC 6","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"BDSB 30,Kronberger 15,MWSC 3601","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch 329,Teutsch J2229.1+5843","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 209178 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kernya 10","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2246.1+5455","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch 75,DSH J2215.8+6141","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 42B","List of clusters and alike reported by B. Alessi."
"Teutsch 53,DSH J2224.5+6024,MWSC 3622","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch 142,DSH J2234.6+5842A","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 177","Present study."
"HD 204260 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 208682 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 210641 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"PM 1,Pismis-Moreno 1,Streicher 87,FSR 383,MWSC 3611","Asterisms reported by amateur astronomers in the web."
"Teutsch 76,DSH J2228.7+6137,MWSC 3628","Web updates in DAML02, some were later removed (2003 to 2010)."
"Alessi J2247.1+5742","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 178","Present study."
"Alessi 2231,Alessi J2231.2+6157","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ramakers 53,Gas Pump Handle","Asterisms reported by amateur astronomers in the web."
"Patchick 111","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2320.7+4812","Asterisms reported by amateur astronomers in the web. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 179","Present study."
"HD 240080 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 85","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert J2250.8+5901","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 180","Present study."
"Teutsch J2251.6+5854","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Saloranta 21","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"59 Dra Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 181","Present study."
"Juchert J2209.1+6726","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 182","Present study."
"Alessi 89","List of clusters and alike reported by B. Alessi."
"Teutsch J1557.5+7406,HD 144652 Group","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Karhula 11","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 183","Present study."
"Ramakers 40,Mini Cross","Asterisms reported by amateur astronomers in the web."
"SAO 19952 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 184","Present study."
"Bica 186","Present study."
"Bica 185","Present study."
"Bica 187","Present study."
"Bica 188","Present study."
"Bica 191","Present study."
"Bica 190","Present study."
"Bica 189","Present study."
"Bica 193","Present study."
"Bica 192","Present study."
"Bica 194","Present study."
"Bica 195","Present study."
"Teutsch 129,DSH J2234.8+6423","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 22,MWSC 3761","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"Bica 196","Present study."
"Bica 197","Present study."
"Bica 199","Present study."
"Teutsch J2258.6+6022","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger J2233.8+6549","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 200","Present study."
"Bica 201","Present study."
"Teutsch J2259.7+6023","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Lucky 7,Bissette 1,Harrington 29,Ramakers 10","Asterisms reported by amateur astronomers in the web."
"Bica 202","Present study."
"Patchick 86","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 203","Present study."
"1 Cas Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 204","Present study."
"Bica 205","Present study."
"BDSB 38,Reiland 1,KKC 47,Bergeron 1,MWSC 3693,MWSC 3694","Web updates in DAML02, some were later removed (2003 to 2010). The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"vdB 152,vdBergh 152,OCL 252.1,HD 210884 Group,MWSC 3598","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2327.8+5146","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 206","Present study."
"BDSB 40,MWSC 3680","Present study."
"Bica 207","Present study."
"Kronberger 23,DSH J2305.9+6015,MWSC 3698","Web updates in DAML02, some were later removed (2003 to 2010). The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Patchick 44","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"BDSB 42,Kronberger 24,MWSC 3700","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"TPK 1,Teutsch-Patchick-Kronberger 1,Patchick 41,Ramakers 3","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms reported by amateur astronomers in the web."
"Dolidze 46,OCL 253,MWSC 3724","Web updates in DAML02, some were later removed (2003 to 2010). Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 208","Present study."
"Ramakers 57,The Shark","Asterisms reported by amateur astronomers in the web."
"Teutsch 18,DSH J2329.4+5252","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 209","Present study."
"Alessi 187","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Dolidze 46a","Analysis of Dolidze objects by M. Kronberger reported in DAML02."
"HD 151043 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Zanin 8","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"NGC 7833,MWSC 15","Web updates in DAML02, some were later removed (2003 to 2010)."
"NGC 7510,Collinder 454,OCL 256,Dolidze 57,FSR 415,MWSC 3706","Analysis of Dolidze objects by M. Kronberger reported in DAML02."
"Alessi J2350.6+4149","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"And II Asterism","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 172,DSH J2320.1+5821A","Particular objects in SIMBAD."
"Alessi 70,Alessi J2327.6+5535,ASCC 129,MWSC 3730","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"HD 213022 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 151623 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 142123 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 224602 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Harrington 12,Airplane,Ramakers 11","Asterisms reported by amateur astronomers in the web. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Zanin 10","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 9","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Kernya 12","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 210","Present study."
"Alessi J2315.6+6445","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Skiff J2330+60.2,FSR 436,MWSC 3735,MWSC 3733","Web updates in DAML02, some were later removed (2003 to 2010)."
"Levy-W J2340.5+5619","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Santa 19,HD 223308 Group,Teutsch J2348.4+5315,Alessi J2348.4+5315","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J2344.7+5523","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Harrington 22,Whiting T 1,Mini Coathager,Ramakers 56","Asterisms reported by amateur astronomers in the web. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J2341.9+5715,HD 222618 Group","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"HD 1202 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 110 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 222794 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 42","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch J1329.4+6008,HD 117376 Group","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 50","Asterisms and clusters by L. Ferrero."
"Santa 51","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine 18","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch 160,DSH J2345.4+5936","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Riddle 9","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2347.3+5937","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 211","Present study."
"Teutsch 331","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Negueruela 1,FSR 453,Alicante 2,MWSC 3757,MWSC 3758","Web updates in DAML02, some were later removed (2003 to 2010). Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 23,DSH J2347.9+6259,FSR 454,MWSC 3760","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"HD 3807 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 215398 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2353.0+6240","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2342.9+6754","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"WZ Cas Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 69","List of clusters and alike reported by B. Alessi."
"Teutsch 183","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Santa 44","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J2359.5+6458","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J0007.7+5957","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J0011.6+5710","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 20,MWSC 23","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"Alessi 94,UBC 2","List of clusters and alike reported by B. Alessi."
"Ferrero 6,Eiffel Tower,Ramakers 62","Asterisms reported by amateur astronomers in the web. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and clusters by L. Ferrero."
"NGC 7762a","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Steine J0002.5+6653","Asterisms and cluster alikes by B. Alessi reported in DAML02."
