"Name","Type"
"HSC_1398            ","o"
"HSC_1399            ","o"
"HSC_1400            ","o"
"HSC_1401            ","o"
"HSC_1402            ","o"
"HSC_1403            ","o"
"HSC_1404            ","o"
"HSC_1407            ","o"
"HSC_1408            ","o"
"HSC_1409            ","o"
"HSC_1410            ","o"
"HSC_1411            ","o"
"HSC_1413            ","o"
"HSC_1414            ","o"
"HSC_1416            ","o"
"HSC_1417            ","o"
"HSC_1418            ","o"
"HSC_1419            ","o"
"HSC_1421            ","o"
"HSC_1423            ","m"
"HSC_1424            ","m"
"HSC_1425            ","m"
"HSC_1426            ","o"
"HSC_1427            ","o"
"HSC_1428            ","o"
"HSC_1430            ","o"
"HSC_1431            ","o"
"HSC_1432            ","o"
"HSC_1433            ","o"
"HSC_1435            ","o"
"HSC_1436            ","o"
"HSC_1437            ","o"
"HSC_1438            ","o"
"HSC_1439            ","o"
"HSC_1440            ","o"
"HSC_1441            ","o"
"HSC_1442            ","o"
"HSC_1443            ","o"
"HSC_1445            ","o"
"HSC_1446            ","o"
"HSC_1447            ","m"
"HSC_1448            ","m"
"HSC_1449            ","o"
"HSC_1450            ","o"
"HSC_1453            ","o"
"HSC_1454            ","m"
"HSC_1455            ","o"
"HSC_1456            ","o"
"HSC_1457            ","o"
"HSC_1458            ","o"
"HSC_1459            ","o"
"HSC_1460            ","o"
"HSC_1462            ","o"
"HSC_1463            ","o"
"HSC_1464            ","o"
"HSC_1465            ","o"
"HSC_1466            ","o"
"HSC_1467            ","o"
"HSC_1468            ","o"
"HSC_1469            ","o"
"HSC_1470            ","o"
"HSC_1471            ","o"
"HSC_1472            ","o"
"HSC_1473            ","o"
"HSC_1476            ","o"
"HSC_1477            ","o"
"HSC_1478            ","m"
"HSC_1479            ","o"
"HSC_1480            ","o"
"HSC_1481            ","o"
"HSC_1482            ","o"
"HSC_1484            ","o"
"HSC_1486            ","o"
"HSC_1487            ","o"
"HSC_1488            ","m"
"HSC_1489            ","o"
"HSC_1490            ","o"
"HSC_1492            ","o"
"HSC_1493            ","m"
"HSC_1494            ","m"
"HSC_1495            ","o"
"HSC_1496            ","o"
"HSC_1500            ","o"
"HSC_1502            ","o"
"HSC_1503            ","o"
"HSC_1504            ","o"
"HSC_1507            ","o"
"HSC_1509            ","o"
"HSC_1510            ","o"
"HSC_1511            ","o"
"HSC_1512            ","o"
"HSC_1513            ","o"
"HSC_1515            ","o"
"HSC_1516            ","o"
"HSC_1517            ","o"
"HSC_1518            ","o"
"HSC_1520            ","m"
"HSC_1521            ","o"
"HSC_1522            ","o"
"HSC_1523            ","o"
"HSC_1524            ","o"
"HSC_1525            ","m"
"HSC_1527            ","o"
"HSC_1528            ","o"
"HSC_1530            ","o"
"HSC_1531            ","o"
"HSC_1532            ","o"
"HSC_1534            ","o"
"HSC_1535            ","o"
"HSC_1536            ","o"
"HSC_1537            ","o"
"HSC_1538            ","o"
"HSC_1539            ","o"
"HSC_1540            ","o"
"HSC_1541            ","m"
"HSC_1542            ","o"
"HSC_1543            ","m"
"HSC_1544            ","o"
"HSC_1545            ","o"
"HSC_1546            ","o"
"HSC_1547            ","o"
"HSC_1548            ","o"
"HSC_1550            ","o"
"HSC_1551            ","o"
"HSC_1552            ","o"
"HSC_1553            ","o"
"HSC_1554            ","m"
"HSC_1555            ","o"
"HSC_1556            ","o"
"HSC_1557            ","o"
"HSC_1558            ","o"
"HSC_1559            ","o"
"HSC_1560            ","o"
"HSC_1561            ","o"
"HSC_1564            ","o"
"HSC_1565            ","o"
"HSC_1566            ","o"
"HSC_1567            ","o"
"HSC_1570            ","o"
"HSC_1571            ","o"
"HSC_1572            ","o"
"HSC_1573            ","o"
"HSC_1575            ","o"
"HSC_1576            ","o"
"HSC_1577            ","o"
"HSC_1579            ","o"
"HSC_1580            ","o"
"HSC_1581            ","o"
"HSC_1582            ","o"
"HSC_1583            ","o"
"HSC_1585            ","o"
"HSC_1586            ","o"
"HSC_1587            ","o"
"HSC_1588            ","o"
"HSC_1590            ","o"
"HSC_1593            ","m"
"HSC_1594            ","o"
"HSC_1595            ","o"
"HSC_1598            ","o"
"HSC_1599            ","o"
"HSC_1600            ","o"
"HSC_1601            ","o"
"HSC_1602            ","m"
"HSC_1603            ","o"
"HSC_1605            ","o"
"HSC_1608            ","o"
"HSC_1610            ","o"
"HSC_1611            ","o"
"HSC_1612            ","o"
"HSC_1613            ","o"
"HSC_1614            ","o"
"HSC_1615            ","o"
"HSC_1618            ","o"
"HSC_1619            ","o"
"HSC_1620            ","o"
"HSC_1622            ","o"
"HSC_1623            ","o"
"HSC_1624            ","o"
"HSC_1625            ","o"
"HSC_1627            ","o"
"HSC_1629            ","o"
"HSC_1630            ","o"
"HSC_1631            ","o"
"HSC_1633            ","o"
"HSC_1634            ","o"
"HSC_1635            ","o"
"HSC_1636            ","o"
"HSC_1637            ","m"
"HSC_1638            ","o"
"HSC_1640            ","o"
"HSC_1641            ","o"
"HSC_1643            ","o"
"HSC_1644            ","o"
"HSC_1645            ","o"
"HSC_1646            ","m"
"HSC_1647            ","o"
"HSC_1648            ","o"
"HSC_1649            ","o"
"HSC_1651            ","o"
"HSC_1652            ","o"
"HSC_1653            ","o"
"HSC_1654            ","o"
"HSC_1655            ","o"
"HSC_1656            ","o"
"HSC_1657            ","o"
"HSC_1658            ","o"
"HSC_1659            ","o"
"HSC_1660            ","o"
"HSC_1663            ","o"
"HSC_1664            ","o"
"HSC_1665            ","o"
"HSC_1666            ","o"
"HSC_1667            ","o"
"HSC_1668            ","o"
"HSC_1670            ","o"
"HSC_1671            ","o"
"HSC_1672            ","o"
"HSC_1673            ","o"
"HSC_1674            ","o"
"HSC_1675            ","o"
"HSC_1676            ","o"
"HSC_1677            ","o"
"HSC_1678            ","o"
"HSC_1679            ","o"
"HSC_1680            ","o"
"HSC_1681            ","o"
"HSC_1683            ","o"
"HSC_1684            ","o"
"HSC_1685            ","o"
"HSC_1686            ","o"
"HSC_1687            ","o"
"HSC_1688            ","o"
"HSC_1689            ","o"
"HSC_1690            ","o"
"HSC_1691            ","o"
"HSC_1692            ","o"
"HSC_1693            ","o"
"HSC_1694            ","m"
"HSC_1697            ","o"
"HSC_1698            ","o"
"HSC_1699            ","o"
"HSC_1700            ","o"
"HSC_1701            ","o"
"HSC_1702            ","o"
"HSC_1704            ","o"
"HSC_1706            ","o"
"HSC_1707            ","o"
"HSC_1708            ","o"
"HSC_1709            ","o"
"HSC_1710            ","o"
"HSC_1711            ","m"
"HSC_1714            ","o"
"HSC_1715            ","o"
"HSC_1716            ","o"
"HSC_1719            ","o"
"HSC_1720            ","o"
"HSC_1721            ","o"
"HSC_1722            ","o"
"HSC_1723            ","o"
"HSC_1724            ","o"
"HSC_1725            ","o"
"HSC_1726            ","o"
"HSC_1727            ","o"
"HSC_1728            ","o"
"HSC_1729            ","o"
"HSC_1730            ","o"
"HSC_1731            ","o"
"HSC_1732            ","o"
"HSC_1733            ","m"
"HSC_1734            ","o"
"HSC_1735            ","o"
"HSC_1738            ","o"
"HSC_1739            ","o"
"HSC_1740            ","o"
"HSC_1742            ","o"
"HSC_1743            ","m"
"HSC_1744            ","o"
"HSC_1745            ","o"
"HSC_1746            ","m"
"HSC_1747            ","o"
"HSC_1749            ","o"
"HSC_1750            ","o"
"HSC_1751            ","o"
"HSC_1752            ","o"
"HSC_1753            ","o"
"HSC_1754            ","o"
"HSC_1755            ","o"
"HSC_1756            ","o"
"HSC_1757            ","o"
"HSC_1759            ","o"
"HSC_1760            ","o"
"HSC_1761            ","o"
"HSC_1762            ","o"
"HSC_1764            ","o"
"HSC_1765            ","o"
"HSC_1766            ","o"
"HSC_1767            ","o"
"HSC_1768            ","m"
"HSC_1769            ","o"
"HSC_1770            ","o"
"HSC_1771            ","o"
"HSC_1772            ","o"
"HSC_1773            ","o"
"HSC_1774            ","o"
"HSC_1775            ","o"
"HSC_1776            ","o"
"HSC_1782            ","o"
"HSC_1783            ","o"
"HSC_1785            ","o"
"HSC_1786            ","o"
"HSC_1788            ","o"
"HSC_1789            ","o"
"HSC_1790            ","o"
"HSC_1791            ","o"
"HSC_1793            ","o"
"HSC_1794            ","o"
"HSC_1795            ","m"
"HSC_1797            ","o"
"HSC_1798            ","o"
"HSC_1799            ","o"
"HSC_1801            ","o"
"HSC_1802            ","m"
"HSC_1806            ","o"
"HSC_1807            ","o"
"HSC_1808            ","o"
"HSC_1809            ","o"
"HSC_1810            ","o"
"HSC_1812            ","o"
"HSC_1814            ","o"
"HSC_1815            ","o"
"HSC_1816            ","o"
"HSC_1817            ","o"
"HSC_1818            ","o"
"HSC_1820            ","o"
"HSC_1822            ","o"
"HSC_1823            ","o"
"HSC_1824            ","o"
"HSC_1825            ","o"
"HSC_1826            ","o"
"HSC_1827            ","o"
"HSC_1828            ","o"
"HSC_1830            ","o"
"HSC_1831            ","o"
"HSC_1832            ","o"
"HSC_1833            ","o"
"HSC_1834            ","o"
"HSC_1835            ","o"
"HSC_1836            ","o"
"HSC_1837            ","m"
"HSC_1838            ","o"
"HSC_1839            ","o"
"HSC_1840            ","o"
"HSC_1841            ","o"
"HSC_1842            ","o"
"HSC_1843            ","o"
"HSC_1844            ","o"
"HSC_1845            ","o"
"HSC_1846            ","o"
"HSC_1847            ","o"
"HSC_1848            ","o"
"HSC_1849            ","o"
"HSC_1850            ","o"
"HSC_1851            ","o"
"HSC_1852            ","o"
"HSC_1853            ","o"
"HSC_1854            ","o"
"HSC_1855            ","o"
"HSC_1856            ","o"
"HSC_1857            ","o"
"HSC_1858            ","o"
"HSC_1859            ","o"
"HSC_1860            ","o"
"HSC_1861            ","o"
"HSC_1863            ","o"
"HSC_1864            ","o"
"HSC_1865            ","o"
"HSC_1866            ","o"
"HSC_1867            ","o"
"HSC_1868            ","m"
"HSC_1869            ","o"
"HSC_1870            ","o"
"HSC_1871            ","o"
"HSC_1872            ","o"
"HSC_1874            ","o"
"HSC_1875            ","o"
"HSC_1876            ","o"
"HSC_1877            ","o"
"HSC_1880            ","o"
"HSC_1881            ","o"
"HSC_1884            ","o"
"HSC_1886            ","o"
"HSC_1887            ","o"
"HSC_1889            ","o"
"HSC_1890            ","m"
"HSC_1891            ","m"
"HSC_1892            ","o"
"HSC_1893            ","o"
"HSC_1894            ","o"
"HSC_1895            ","m"
"HSC_1897            ","o"
"HSC_1899            ","m"
"HSC_1900            ","o"
"HSC_1902            ","o"
"HSC_1903            ","o"
"HSC_1904            ","o"
"HSC_1905            ","o"
"HSC_1906            ","o"
"HSC_1907            ","o"
"HSC_1908            ","o"
"HSC_1910            ","o"
"HSC_1911            ","o"
"HSC_1912            ","o"
"HSC_1913            ","o"
"HSC_1914            ","o"
"HSC_1915            ","o"
"HSC_1916            ","o"
"HSC_1917            ","o"
"HSC_1918            ","o"
"HSC_1919            ","o"
"HSC_1920            ","o"
"HSC_1921            ","o"
"HSC_1922            ","o"
"HSC_1923            ","m"
"HSC_1924            ","o"
"HSC_1925            ","o"
"HSC_1926            ","o"
"HSC_1927            ","o"
"HSC_1931            ","o"
"HSC_1932            ","o"
"HSC_1933            ","o"
"HSC_1934            ","o"
"HSC_1935            ","o"
"HSC_1936            ","o"
"HSC_1937            ","o"
"HSC_1938            ","o"
"HSC_1940            ","o"
"HSC_1941            ","o"
"HSC_1942            ","o"
"HSC_1943            ","o"
"HSC_1945            ","o"
"HSC_1946            ","o"
"HSC_1947            ","o"
"HSC_1949            ","o"
"HSC_1950            ","o"
"HSC_1952            ","o"
"HSC_1954            ","o"
"HSC_1957            ","o"
"HSC_1958            ","o"
"HSC_1960            ","o"
"HSC_1961            ","o"
"HSC_1962            ","o"
"HSC_1963            ","o"
"HSC_1964            ","m"
"HSC_1965            ","o"
"HSC_1967            ","o"
"HSC_1968            ","o"
"HSC_1969            ","o"
"HSC_1970            ","o"
"HSC_1971            ","o"
"HSC_1973            ","o"
"HSC_1974            ","o"
"HSC_1975            ","o"
"HSC_1976            ","o"
"HSC_1977            ","o"
"HSC_1979            ","o"
"HSC_1980            ","o"
"HSC_1981            ","o"
"HSC_1982            ","m"
"HSC_1983            ","o"
"HSC_1984            ","o"
"HSC_1985            ","o"
"HSC_1986            ","m"
"HSC_1987            ","o"
"HSC_1988            ","o"
"HSC_1989            ","o"
"HSC_1990            ","o"
"HSC_1991            ","o"
"HSC_1992            ","o"
"HSC_1993            ","o"
"HSC_1994            ","o"
"HSC_1995            ","o"
"HSC_1997            ","o"
"HSC_1998            ","o"
"HSC_1999            ","o"
"HSC_2001            ","o"
"HSC_2002            ","o"
"HSC_2003            ","o"
"HSC_2004            ","o"
"HSC_2005            ","o"
"HSC_2006            ","o"
"HSC_2007            ","o"
"HSC_2009            ","o"
"HSC_2010            ","o"
"HSC_2011            ","o"
"HSC_2012            ","o"
"HSC_2013            ","o"
"HSC_2014            ","o"
"HSC_2015            ","o"
"HSC_2016            ","m"
"HSC_2017            ","o"
"HSC_2018            ","o"
"HSC_2019            ","o"
"HSC_2020            ","o"
"HSC_2021            ","o"
"HSC_2022            ","o"
"HSC_2023            ","o"
"HSC_2025            ","o"
"HSC_2026            ","o"
"HSC_2027            ","o"
"HSC_2028            ","o"
"HSC_2030            ","o"
"HSC_2031            ","o"
"HSC_2032            ","o"
"HSC_2033            ","o"
"HSC_2034            ","o"
"HSC_2036            ","o"
"HSC_2037            ","o"
"HSC_2038            ","o"
"HSC_2039            ","o"
"HSC_2040            ","o"
"HSC_2041            ","o"
"HSC_2042            ","o"
"HSC_2043            ","o"
"HSC_2045            ","o"
"HSC_2046            ","o"
"HSC_2047            ","o"
"HSC_2049            ","o"
"HSC_2050            ","o"
"HSC_2052            ","o"
"HSC_2053            ","o"
