"Name","RA_ICRS","DE_ICRS","GLON","GLAT","pmRA","pmDE","Plx","d_pc","RV","logt","Av","diffAV50","CST","N","r50pc","CMDCl50"
"HSC_1988            ",115.56929984,-32.06444243,246.92630284,-4.366,-5.41166154,5.50887031,0.74090493,1291.26285062,18.46192954,8.07965183,0.20879337,0.7925041,7.14721104,23,2.7,0.888
"HSC_1989            ",97.2725905096163,-43.5643176650002,251.79739218,-22.15,4.42119454,9.6918834,5.77075326,170.9190913,27.44226491,7.26864886,0.1205826,0.42637441,8.09557849,39,14.86,0.994
"HSC_1990            ",119.82127075,-30.06406343,247.05613626,-0.2134,-3.53248668,3.84163269,0.38448295,2361.31420809,"nan",8.12641716,0.85492986,0.41113453,6.21033696,45,4.0,0.999
"HSC_1991            ",106.420765173328,-39.0932855434496,249.90721689,-14.16,-3.16347013,-6.97010832,6.65272683,148.82084989,22.07056977,8.12663221,0.05376855,0.36866002,5.4812456,17,8.27,0.913
"HSC_1992            ",116.95940357,-31.88861838,247.36095387,-3.256,-2.24817098,3.1335822,0.2277149,3811.67521797,"nan",7.77756786,2.37720942,2.13582504,5.20597698,34,6.67,0.41
"HSC_1993            ",116.25113634,-32.59718521,247.67620662,-4.129,-3.48330746,5.08668455,0.31264958,2935.32508192,63.37596612,8.73254585,2.72693789,1.86433727,5.27053552,22,4.52,0.248
"HSC_1994            ",118.62163611,-31.49943152,247.74617574,-1.84,-2.91079763,2.02805688,0.41255776,2248.72663741,"nan",8.52919912,1.90392965,1.79201299,4.60089381,12,4.76,0.105
"HSC_1995            ",121.76053036,-29.88731025,247.80007607,1.303,-3.63908302,3.61943092,0.59719998,1591.3418329,47.23103905,8.71729279,0.23286216,0.63178036,8.63337366,69,4.08,0.991
"HSC_1997            ",125.31132968,-28.16819714,248.08068688,4.841,12.2939016,-1.1719001,1.17443418,873.28360337,32.217966,9.72572708,0.15365985,0.3346279,4.89659672,13,7.91,0.083
"HSC_1998            ",101.215771908835,-35.357110356466,244.67511149,-16.54,-14.47172325,10.67001031,5.54491278,179.31174932,21.6940552,7.76947975,0.08572689,0.5556218,3.04262106,33,8.06,0.993
"HSC_1999            ",116.7548998,-33.19792389,248.40968043,-4.061,-3.1962027,3.04836386,0.25015627,3317.98995723,53.89716664,8.59507179,4.94353986,1.96212947,9.58290512,57,4.64,0.686
"HSC_2001            ",117.38750192,-33.09864501,248.59031332,-3.553,-2.19364657,3.11913982,0.24304704,3613.7322475,"nan",7.10061193,3.66286123,1.66710347,3.913786,13,2.33,0.949
"HSC_2002            ",122.14639229,-30.81489461,248.76061683,1.082,-1.72749637,3.44903812,0.21369337,3911.42016538,"nan",8.70018244,0.87303108,1.1169126,4.45605479,21,2.29,0.995
"HSC_2003            ",119.12615718,-32.53933999,248.85808287,-2.012,-2.9097921,3.70079205,0.25209819,3445.11623736,"nan",8.24788094,1.61063623,2.05830801,4.83426959,21,4.48,0.927
"HSC_2004            ",121.15644867,-31.52365025,248.901634,-0.01374,-5.00571182,5.03195949,0.87939748,1115.00582224,39.07064617,7.26310015,0.70200133,1.38301486,10.78458894,71,6.8,0.738
"HSC_2005            ",126.13178631,-28.77844306,248.99595822,5.088,-3.30361342,-2.75331604,0.4770151,1956.03234805,"nan",9.93660641,0.14489244,0.65641645,3.56268169,12,7.97,0.023
"HSC_2006            ",121.45443412,-31.59434944,249.09740268,0.1627,-2.45475815,2.82481192,0.2512424,3512.73024706,"nan",8.09466124,0.97668928,0.84406757,9.53622886,45,3.95,1.0
"HSC_2007            ",120.76985074,-31.96404917,249.09886503,-0.5267,-1.54020483,2.4089987,0.13753803,5884.19298538,"nan",8.37308598,1.06915861,1.76816446,3.50781193,23,15.49,0.925
"HSC_2009            ",110.53534092,-36.85576211,249.23426366,-10.28,-2.9759099,2.63851704,0.57541934,1614.74414109,43.29496389,8.624856,0.56480891,0.72065511,3.7521434,17,5.37,0.998
"HSC_2010            ",122.75320086,-31.23003343,249.39214364,1.292,-3.03527894,3.88542569,0.62028046,1518.61633253,31.53807539,8.70003986,0.36822386,0.60585287,3.06977698,19,3.99,0.924
"HSC_2011            ",119.70703337,-33.04279903,249.54260916,-1.857,-4.06192162,4.13822669,0.33136498,2853.42044222,38.86008723,9.21914625,1.60002321,1.53932381,3.49810769,17,7.74,0.361
"HSC_2012            ",110.46817751,-37.45334633,249.75518178,-10.59,-7.772613,7.63560053,1.63910653,594.22940267,22.73815991,7.51442003,0.21497571,0.72790501,9.17998552,47,5.21,0.497
"HSC_2013            ",149.201288516068,-14.9358572719784,252.34338301,30.305,-24.466723,2.93389938,4.19243109,234.22125696,22.09085592,8.21207857,0.06431879,0.49887259,4.14046831,36,7.39,0.915
"HSC_2014            ",42.53768248,-41.19795038,250.64807937,-61.9,1.98948805,-2.00209925,0.46630573,2015.11783489,"nan",9.0225153,0.85135239,0.76379645,3.23417242,16,3.99,0.022
"HSC_2015            ",118.34903657,-35.024282,250.65793531,-3.845,-6.5105593,5.0252735,1.35052714,721.0202825,17.089818,7.90369058,0.38391045,0.77968568,9.54880378,53,5.38,0.96
"HSC_2017            ",121.27705505,-33.72448496,250.81526726,-1.106,-1.34546888,2.0330753,0.19408969,4506.5988924,129.8484895,8.51159954,2.20616961,1.77026445,3.56278256,52,3.94,0.536
"HSC_2018            ",122.68715881,-33.06227677,250.89555759,0.2426,-5.7324411,6.88591894,1.02253907,944.34698753,36.05417008,7.99806881,0.34036326,0.78448799,9.8086615,49,6.11,0.974
"HSC_2019            ",121.07839908,-33.96218821,250.92796149,-1.372,-3.31626294,4.84798552,0.29226271,3003.35735566,"nan",8.25417471,1.91050684,0.67609948,9.32177136,49,5.36,0.999
"HSC_2020            ",126.1578393,-31.26071211,251.05020319,3.685,-4.99277565,2.90553049,0.55912405,1668.7757444,35.73981428,8.77460575,0.45441262,0.90249789,5.27618886,33,5.18,0.981
"HSC_2021            ",117.62766964,-36.01997834,251.2195093,-4.856,-5.35388796,5.83398889,0.80024719,1230.58282734,12.97237572,7.90449357,1.13362718,0.97883603,3.63792965,18,3.09,0.975
"HSC_2022            ",127.49670581,-30.8457758,251.37653748,4.861,-5.22973301,4.49630044,1.03083138,946.90180021,26.68745084,8.98195839,0.09788494,0.61165115,3.69432254,17,4.9,0.004
"HSC_2023            ",116.28709667,-36.96672453,251.50542372,-6.262,-3.89463292,3.52401539,0.45712154,1977.10431597,"nan",7.92905831,1.2427693,0.80173808,4.14562962,18,0.89,0.789
"HSC_2025            ",121.34286261,-35.40067223,252.26043875,-1.958,-2.37378804,3.31515525,0.25236905,3417.29657331,"nan",8.34872389,3.27775967,1.91326338,3.52983295,25,1.42,0.229
"HSC_2026            ",127.15089574,-32.25715959,252.35414182,3.798,-20.64746692,13.12398551,3.84278112,253.09872981,24.80351382,8.45233059,0.39630872,0.36880851,3.91529154,28,6.62,0.599
"HSC_2027            ",127.45447441,-32.26340392,252.50937043,4.003,-2.13624708,2.58431274,0.16182844,4990.18063489,101.49048326,8.74568653,0.68447194,2.03240478,4.16808748,62,8.03,0.906
"HSC_2028            ",103.24782647654,-44.4453702704403,254.151350825,-18.36,-2.00598087,3.58344484,3.39902744,292.03831962,31.83402358,9.83159351,0.60164136,0.39773415,3.26735012,10,7.73,0.848
"HSC_2030            ",123.81276709,-34.75491573,252.82268936,0.08852,-5.0516931,3.59805639,0.70279142,1350.5798065,4.27998411,8.29691315,0.8486982,0.64732265,6.28712623,21,3.56,0.962
"HSC_2031            ",126.14103653,-33.5436116,252.91353404,2.363,-2.25656954,2.30548036,0.16198265,5334.820475,126.03030945,8.54187584,1.02206993,1.90469217,3.51478421,60,14.85,0.996
"HSC_2032            ",99.17662096,-44.43196147,253.12870634,-21.1,-6.78451603,8.46008815,1.73244889,573.25399534,24.97558807,7.88998246,0.0802142,0.34801057,9.08807719,50,7.13,0.991
"HSC_2033            ",106.44163874,-42.50630455,253.15801466,-15.49,-11.29823877,24.40890062,6.70370823,150.31320665,18.8397881,7.7091198,0.44476172,0.6764248,3.5940395,12,1.22,0.918
"HSC_2034            ",122.15863423,-36.2250454,253.31190729,-1.844,-1.77659655,2.96461432,0.13613939,5798.52374097,"nan",8.50433397,2.32439458,1.64208728,3.30439695,25,4.64,0.131
"HSC_2036            ",126.35596604,-34.13492431,253.50020473,2.168,-2.51755575,3.74962889,0.37274682,2498.3052716,"nan",9.74283314,0.422014,0.28981327,5.70474003,12,1.14,0.849
"HSC_2037            ",99.44949731,-44.92239099,253.69275127,-21.07,-5.61994027,9.92818327,3.1785569,311.41286831,9.78245567,7.58153677,0.02099806,0.24579066,4.51728721,17,0.85,0.969
"HSC_2038            ",130.2176963,-32.00085299,253.69722861,6.039,-5.48365286,4.20512535,0.82471752,1182.08415533,21.35749563,8.94279909,0.74797305,0.75696418,5.18209306,14,0.69,0.62
"HSC_2039            ",123.46524342,-36.13888316,253.8173594,-0.9146,-4.61473436,5.15272803,0.70267518,1340.72305988,"nan",6.83414078,0.59993905,1.07267237,8.29639056,42,4.75,0.958
"HSC_2040            ",122.58349414,-36.86917509,254.0384799,-1.908,-2.18250786,2.65408812,0.13766108,5567.69683823,88.29087179,7.994102,2.51960528,2.12341821,5.14971161,38,3.75,0.164
"HSC_2041            ",122.60686779,-36.93420208,254.10321451,-1.928,-1.6156381,2.15872027,0.17083899,4865.93937231,73.16418736,8.29638767,1.95550865,2.39423764,4.93301867,104,7.51,0.253
"HSC_2042            ",130.05581703,-32.67215769,254.15030929,5.523,-5.54514664,3.19979971,0.505156,1867.52077028,63.13442933,8.54236126,0.70409584,0.94246343,9.05088599,49,6.71,1.0
"HSC_2043            ",120.11955079,-38.31016161,254.21368711,-4.328,-2.18472766,3.64436261,0.17956654,4436.79737454,49.79849135,8.58649635,1.70431,1.93941242,8.18175338,73,5.06,0.574
"HSC_2045            ",125.04882524,-37.24757552,255.44690867,-0.4829,-4.05014636,4.21387118,0.39988485,2364.35264591,"nan",8.13648367,0.95411342,0.67209822,3.1244926,26,2.56,0.96
"HSC_2046            ",112.95262023,-42.84781453,255.53548588,-11.29,-4.55691549,6.1627733,2.02166279,484.96228519,19.87492179,7.38781905,0.93558174,0.54915935,4.57437806,37,7.92,0.944
"HSC_2047            ",67.1397234994014,-50.2840101251098,257.69424245,-43.06,2.97153149,13.31143218,2.94360356,337.70358989,13.24134373,7.97401857,0.08888252,0.59971827,5.66779357,41,13.19,0.603
"HSC_2049            ",129.61340087,-34.78076763,255.61083194,3.954,-2.46615484,2.22889065,0.27289633,3250.06073637,64.27926695,9.15532875,0.31807084,1.04668957,3.17460257,17,3.72,0.956
"HSC_2050            ",128.04887222,-36.11239622,255.91563729,2.136,-5.05095801,4.52456507,0.91363619,1054.70133614,20.49537669,7.59145975,0.48650062,0.33141606,6.91857234,28,4.96,0.998
"HSC_2052            ",126.96180154,-36.99027624,256.1130239,0.9133,-3.04697281,3.28787286,0.24385812,3638.99285858,"nan",7.89154816,1.61666083,0.81793025,4.00369405,17,3.72,0.982
"HSC_2053            ",138.97832593,-29.04850185,256.30211444,13.72,-3.44214081,4.08197727,0.43692138,2102.68562712,12.21095749,8.90249968,0.42228155,0.54310307,4.74596558,22,3.64,0.922
"HSC_2054            ",120.70030089,-40.53423262,256.3498828,-5.113,-3.31810121,5.17711696,0.24556903,3564.32392149,"nan",8.37588215,1.55169767,1.62770724,3.91081859,25,7.94,0.055
"HSC_2055            ",130.1967993,-35.63954555,256.58481625,3.811,-2.87397275,4.08020803,0.13560864,5738.41236501,92.24712531,8.97604036,1.58685863,1.47253019,3.98742802,16,6.6,0.824
"HSC_2056            ",114.55434855,-43.43646555,256.61168053,-10.52,-5.92711213,5.85965862,2.27711054,433.71058852,11.52575604,7.43692875,0.58911395,0.93937084,6.84086609,51,9.48,0.98
"HSC_2057            ",120.39692991,-41.03345081,256.65594391,-5.57,-4.74328814,4.24877041,1.02344265,937.65604591,17.66019482,7.81453824,0.84278807,1.19138891,5.09911747,23,3.29,0.912
"HSC_2058            ",124.09525574,-39.30474314,256.72810032,-2.258,-7.70879848,5.94246718,1.35423228,707.58138449,33.75802769,7.98191452,0.51570013,0.61357114,4.76261152,16,2.6,0.961
"HSC_2059            ",128.76287492,-36.88681622,256.88022665,2.136,-1.75877866,4.89886927,0.34770649,2701.54892973,66.1935217,9.87282753,0.8494927,0.5521464,3.28444262,16,6.48,0.662
"HSC_2060            ",125.65303978,-38.70135674,256.91352951,-0.9184,-10.89119062,4.70442602,2.07820404,479.45231595,29.81675284,7.06882524,0.13919565,0.30511186,3.27191496,14,4.63,0.998
"HSC_2063            ",126.30376852,-38.55387476,257.08482375,-0.4175,-2.7797627,3.52034189,0.19499523,4603.7387598,54.7267251,7.08426237,3.59356999,2.1995784,4.46998467,30,7.19,0.284
"HSC_2064            ",118.65765832,-42.69204237,257.41957821,-7.533,-3.49790783,3.69610185,0.53926806,1646.8687456,"nan",8.46800661,0.23006451,0.37613873,3.8817059,33,2.38,0.997
"HSC_2066            ",126.74699934,-38.90146038,257.56845753,-0.337,-2.78400748,3.38413282,0.18859952,4480.52167889,-51.85281774,7.5930438,3.36902356,2.50075901,7.91830378,38,8.47,0.443
"HSC_2068            ",126.66663029,-39.03190175,257.63834722,-0.4636,-8.48676916,5.38090544,5.85985979,170.26214422,20.41535494,7.42068386,0.25618264,0.68547168,5.9357137,28,7.62,0.933
"HSC_2071            ",130.2970255,-37.21151404,257.88071571,2.914,-7.19045397,3.32547571,1.16747504,833.77414355,26.59211309,7.56024647,0.35075204,0.73498669,3.71073162,30,4.67,0.912
"HSC_2072            ",119.02751905,-43.19854896,257.99848336,-7.555,-4.11258647,5.58261424,0.83004868,1148.71714168,26.34284151,7.66401887,0.20349838,0.53786147,9.54385747,59,15.8,0.994
"HSC_2073            ",125.39191696,-40.17729877,258.01143782,-1.926,-3.93753275,3.66589549,0.45797324,2116.89376781,52.88923818,8.28843641,4.62947011,2.50739491,8.41657745,50,2.15,0.473
"HSC_2075            ",123.03274519,-41.50276045,258.11652604,-4.146,-4.36625139,4.56848452,0.39415983,2345.89368404,"nan",6.87149119,2.781793,2.00655782,9.34454914,46,3.24,0.878
"HSC_2076            ",122.98135709,-41.58673903,258.16601115,-4.224,-6.00257129,4.4447324,0.75827324,1272.10714108,"nan",8.40135288,1.59638643,0.99221081,3.90203314,19,4.23,0.978
"HSC_2077            ",122.45515532,-42.17329703,258.44668452,-4.872,-1.2950549,2.10585735,0.0639693,9651.37911103,96.20827947,6.93494034,2.00014204,1.80548781,3.12097398,37,18.66,0.178
"HSC_2078            ",125.40696611,-40.90159087,258.61414045,-2.328,-3.05828288,4.21550311,0.18282643,4502.30019872,39.06177018,8.45824528,2.93082762,1.39745295,3.53001101,13,9.62,0.411
"HSC_2080            ",127.66345822,-39.92156775,258.81001276,-0.3599,-5.77641038,5.20690781,0.74505374,1286.90242188,24.09908176,8.26413155,1.66575211,0.27375242,5.58473346,17,4.37,0.961
"HSC_2081            ",127.0029366,-40.37896118,258.88453301,-1.037,-4.8136863,4.41338536,0.40652367,2316.05177893,"nan",7.61428642,3.34913504,1.27799976,7.00711588,32,4.3,0.999
"HSC_2082            ",124.54690956,-41.82338896,259.0113098,-3.381,-4.74517931,10.2362326,1.21339206,791.44103978,27.46905631,8.5713582,0.72259447,1.42992473,14.05270028,94,3.91,0.876
"HSC_2083            ",130.1108438,-38.76771352,259.02331057,1.846,-2.56171173,3.5261535,0.12078996,5969.81234351,75.9513407,8.62847185,2.25962961,1.93536037,6.62353074,40,3.65,0.429
"HSC_2084            ",120.9037077,-43.79690609,259.22166149,-6.696,-1.35080034,2.45224062,0.06421164,10793.01116462,116.84094799,8.28882885,1.73558795,2.17281842,5.34325794,119,12.17,0.142
"HSC_2085            ",124.29991529,-42.23969523,259.2545138,-3.766,-3.93948478,3.97179261,1.19901806,810.15187967,32.02730568,6.86781406,0.89018527,1.51845491,5.03771782,32,2.25,0.428
"HSC_2086            ",131.91546736,-38.95028347,260.03747323,2.837,-9.05955765,4.4731313,1.72033455,568.80772777,33.20907383,7.78943324,0.16155577,0.55441004,4.84303799,24,8.34,0.621
"HSC_2088            ",123.02065463,-44.12070764,260.31472339,-5.58,-2.53503264,4.31453083,0.22222836,3995.43312081,"nan",8.03085756,2.1793716,1.76965278,3.60937606,41,3.71,0.089
"HSC_2089            ",127.45628568,-42.0844581,260.46754493,-1.759,-3.08212375,3.82818259,0.17364252,4772.73899334,70.05491779,7.65778565,4.09714246,2.29199052,6.04309668,44,4.3,0.177
"HSC_2090            ",131.57722378,-39.80651439,260.54216785,2.097,-2.81988068,3.46003355,0.23892849,3611.3869304,36.31059095,8.36371469,4.24146795,2.00161624,6.49542302,28,4.62,0.529
"HSC_2091            ",126.74178635,-42.65819684,260.62556032,-2.522,-5.05954823,4.62579297,0.65593548,1447.03727346,13.82445917,8.191185,1.01963729,0.66348955,7.53092581,35,2.64,0.995
"HSC_2092            ",132.42252269,-39.55566036,260.75587219,2.761,-6.53692748,5.38689932,1.1492613,844.75585245,18.20562072,7.38007617,0.28322046,0.67707062,4.83090439,18,2.97,0.96
"HSC_2093            ",123.90605269,-44.38232695,260.88341555,-5.193,-4.00335014,2.14090411,1.3688949,697.11406098,2.43431492,7.10746861,0.2586754,0.8265712,6.94462774,28,4.15,0.907
"HSC_2094            ",131.01333524,-40.618725,260.9103712,1.255,-6.4103543,5.66645982,0.64336653,1422.59843675,25.00747058,7.48454571,2.98151839,2.43017936,7.97655622,65,6.62,0.091
"HSC_2095            ",127.94193627,-42.66826489,261.15097238,-1.813,-3.14768348,3.85798996,0.19317197,4476.19496113,66.23576866,7.59801626,3.64860523,2.31228375,4.20401097,47,6.55,0.753
"HSC_2096            ",128.3681783,-42.54191897,261.23543513,-1.485,-2.58319686,3.0107197,0.14014085,5869.99041884,92.62473862,8.51193619,3.9725616,1.92810047,5.02854426,25,2.05,0.169
"HSC_2097            ",119.26641248,-46.95187249,261.36146842,-9.301,-3.74214122,4.9315939,0.63096538,1502.91586237,17.76755801,7.9362607,0.40440272,0.69544956,13.77664612,121,13.81,1.0
"HSC_2099            ",130.44459238,-41.63216776,261.44344401,0.2922,-5.49059939,4.62004646,0.6617086,1468.11619633,127.69402348,6.9096024,2.94080377,1.86782384,3.6746508,17,1.71,0.405
"HSC_2100            ",124.69288422,-44.73348643,261.48914718,-4.922,-1.75467505,2.62989077,0.07470024,9404.35845836,"nan",8.6898303,2.69393933,1.20230818,5.60463238,17,3.39,0.693
"HSC_2102            ",126.62731984,-43.91928958,261.60664566,-3.32,-2.82282499,3.77119682,0.15619089,5227.75665879,72.91165526,7.55694437,3.29278398,2.39288259,5.8000554,114,12.05,0.133
"HSC_2103            ",128.0873501,-43.16951975,261.61829001,-2.023,-5.76956778,5.7112492,0.52639436,1788.23453393,21.6192029,6.90997887,2.47132802,0.80910555,6.6551845,25,7.05,0.992
"HSC_2104            ",124.85728889,-44.86572386,261.66466827,-4.899,-1.53746221,2.44549085,0.05507546,9947.12308546,115.20425827,8.53838921,2.55118871,1.54985601,3.4417197,13,9.69,0.053
"HSC_2105            ",126.65109431,-44.08789555,261.75434362,-3.404,-2.54575969,4.80855802,0.76637238,1246.52489884,6.71105337,8.4615469,0.73513156,0.44322446,4.29707938,24,5.03,0.997
"HSC_2106            ",130.89413608,-41.85349074,261.82452857,0.4198,-8.20625817,5.78702653,1.20900287,803.49784125,28.30583243,8.49528456,0.1963347,0.85202661,11.75774332,93,10.2,0.999
"HSC_2107            ",147.74289721,-28.98392228,261.9210576,19.17,-4.42358671,2.32257969,0.48738378,1878.35233233,"nan",9.60088682,0.29689546,0.7102755,3.06903257,14,2.54,0.687
"HSC_2110            ",122.79196529,-46.54064605,262.27528712,-7.024,-2.58420306,4.36801262,0.11858266,6089.47472735,71.64423889,9.01692247,1.16961843,1.04349107,8.59536262,49,2.82,0.712
"HSC_2112            ",133.94704157,-40.99588181,262.60899,2.735,-2.78669206,2.63137728,0.15981997,5376.19566279,81.01287236,8.01908398,3.95694888,2.04940856,3.07662173,31,1.45,0.064
"HSC_2113            ",122.21584669,-47.31945692,262.72707944,-7.773,-4.6139012,5.91656813,0.81340738,1181.8953242,25.36393665,8.98750973,0.21041369,0.70134756,5.10530963,21,2.12,0.589
"HSC_2114            ",127.17647296,-45.31433138,262.9722023,-3.812,-6.06539699,4.5645024,0.56603149,1662.97295486,"nan",7.93625951,1.80609357,1.12007421,4.99431057,25,10.03,0.995
"HSC_2115            ",129.91253311,-43.87148083,262.97525421,-1.387,-2.93029687,3.46811455,0.15704802,5388.24789492,47.20217424,7.5129416,3.46911931,2.53491533,5.77572292,112,13.35,0.198
"HSC_2116            ",137.40165686,-39.20252718,263.01261778,5.903,-4.02622647,3.67120465,0.16218585,5413.42207903,91.26793117,8.9531455,1.330769,0.86842191,4.41622409,48,8.18,0.823
"HSC_2118            ",130.23671525,-44.02995421,263.24337463,-1.299,-5.63642445,5.2507184,0.47324552,1953.25157297,47.0292517,8.18526602,1.72268945,0.4479797,7.1075808,29,4.88,1.0
"HSC_2119            ",90.95104934,-55.05819323,263.25847001,-28.62,-2.56866548,11.01611362,2.19108141,444.33006539,12.9349327,7.94982076,0.06395507,0.27222082,4.77798543,23,4.99,0.987
"HSC_2120            ",140.03280103,-37.61171276,263.27376605,8.494,-1.66356293,-5.32271241,2.24154651,441.72932465,-3.79061544,8.29224014,0.25973652,0.78305718,4.48880369,39,9.2,0.963
"HSC_2123            ",124.9703818,-47.33180464,263.76228504,-6.214,-4.41025121,4.67982787,0.6665008,1448.95390892,31.05780099,8.1062665,0.77552685,0.63855678,3.18512385,17,2.87,0.967
"HSC_2125            ",106.17178696,-53.58781431,263.93476591,-19.66,-4.27204452,10.15554255,1.90197888,526.3398317,11.44544005,9.38480234,0.12767044,0.23769001,4.14301818,25,6.54,0.993
"HSC_2126            ",133.500866395967,-44.384420399448,264.9882927,0.2991,-12.01062294,9.82158314,1.8883437,520.73855771,16.73433226,7.81137013,0.09398444,0.54742357,11.47474901,82,14.82,0.996
"HSC_2127            ",50.7872112868855,-50.2009418966508,261.990629955,-53.1,8.2986036,13.46031164,3.38662405,296.69313025,12.58281805,9.70886087,0.47873655,0.4381558,3.02481917,16,9.55,0.018
"HSC_2128            ",133.00395321,-43.52664975,264.10053879,0.5741,-3.16331502,3.36623587,0.18387026,4903.82181174,"nan",7.84719729,5.49507666,2.75563884,7.02098186,115,15.4,0.049
"HSC_2129            ",131.41761212,-44.55392086,264.17784275,-0.9587,-6.25263788,5.86683285,0.50548965,1833.75721293,-4.78012454,7.27224064,2.53972661,1.56057978,4.491284,19,4.78,0.749
"HSC_2130            ",131.42335328,-44.71091533,264.30314854,-1.053,-5.19353777,5.19511605,0.43114648,2145.49900632,-172.18830555,7.15708733,3.5124929,2.41082942,7.47303776,27,1.62,0.919
"HSC_2131            ",134.33961814,-43.14491427,264.43501189,1.563,-5.41075832,5.16648612,1.43228084,689.85363052,"nan",9.66712046,6.21597457,1.40432405,4.25333931,13,2.78,0.232
"HSC_2132            ",131.86960747,-44.95464366,264.69133727,-0.959,-4.68687123,3.74922117,0.50672411,1838.40795074,"nan",7.96416092,2.37836218,1.99338061,7.01230542,20,2.81,0.177
"HSC_2133            ",158.16313437,-21.37888631,264.72987015,31.01,2.96495524,-5.31070334,2.59734986,378.88324814,-4.18474079,8.25003672,0.03321692,0.19881777,8.22691161,28,8.59,0.987
"HSC_2134            ",113.35969771,-52.9221589,264.98292805,-15.43,-1.00271491,2.80348444,0.07377333,10086.90672744,121.63223184,8.83027458,1.18138802,1.47719413,4.57256464,23,15.02,0.205
"HSC_2135            ",131.84802009,-45.42856877,265.05083435,-1.268,-4.03944468,4.30386386,0.2890118,3089.67349364,49.01834845,7.89428973,3.46608925,1.50989032,8.79887679,44,2.47,0.55
"HSC_2136            ",135.39256777,-43.30258005,265.05742053,2.039,-9.55017024,5.71544968,1.21266974,798.10934313,12.1615339,9.72338057,0.08451764,0.29020767,3.89799383,12,3.88,0.579
"HSC_2137            ",133.61464984,-44.43816777,265.08175333,0.3267,-4.27537948,1.81065609,0.68104317,1389.05719397,10.11539113,8.62121058,3.24740636,2.39911342,4.2465058,23,6.0,0.102
"HSC_2139            ",127.281794399223,-50.0668734139665,266.89857908,-6.514,-7.86622799,7.97384935,5.30761617,188.15712979,21.10770914,7.06228161,0.11972247,0.3295642,12.15431662,67,12.8,0.995
"HSC_2140            ",131.18011813,-46.1511712,265.3248734,-2.083,-3.2928326,3.92621032,0.2124513,4058.1510916,"nan",8.05785084,2.01188707,0.61538011,4.7882675,17,1.13,0.992
"HSC_2141            ",132.87554461,-45.85030694,265.83195508,-0.9783,-3.73685815,4.08712304,0.21730792,4002.53273777,51.13068706,8.10728264,4.02317286,2.10778368,4.99023306,51,2.94,0.508
"HSC_2142            ",127.69072412,-48.7171586,265.9501101,-5.513,-4.37938998,4.2555218,0.63856699,1436.83811907,32.83834398,8.32360077,0.72453043,0.57807875,3.348602,30,3.37,0.997
"HSC_2143            ",127.31695619,-48.96446285,266.00817219,-5.857,-3.48776471,2.58562741,0.3244457,2840.43075516,"nan",9.60277939,1.15170902,0.40558144,3.03965626,16,5.38,0.294
"HSC_2144            ",134.13303868,-45.41792532,266.06641172,-0.02695,-7.52915257,5.55815952,1.1645641,829.8801074,25.53340283,7.02376676,0.72094941,0.87960824,6.55279827,38,4.39,0.795
"HSC_2145            ",131.51535483,-46.9922773,266.12733454,-2.426,-7.02219265,4.01322793,0.59815404,1581.69639523,34.84410005,8.10128307,0.88903236,0.98258951,5.66359235,50,3.42,0.997
"HSC_2147            ",131.17678279,-47.33616484,266.25358119,-2.82,-8.23329167,4.23236582,1.39142664,699.3132676,33.58372085,7.8716166,0.22792599,0.43344454,4.05990049,19,6.16,0.797
"HSC_2148            ",136.43232884,-44.42761808,266.39677215,1.85,-5.82924419,5.14747343,1.07832533,910.59574769,4.69010836,7.3606472,0.85034561,0.74559516,3.163666,20,4.04,0.923
"HSC_2149            ",134.18762914,-45.8915787,266.45138501,-0.3055,-5.16932983,4.86493232,0.46039311,2090.18142147,6.27404814,6.80290842,3.80906975,2.767156,3.25156671,43,4.74,0.911
"HSC_2150            ",132.33997961,-47.00520042,266.49067963,-1.996,-3.42280201,3.70674476,0.15359355,5363.12764088,"nan",8.4854908,2.08242929,0.30786298,3.64676282,20,1.1,1.0
"HSC_2151            ",131.17817705,-47.68872087,266.53111067,-3.038,-3.12486479,3.48092738,0.11775066,6500.48210328,75.18984357,7.53662992,2.02070117,0.87654337,5.87307374,18,3.86,0.953
"HSC_2153            ",133.64092664,-46.50705227,266.67585827,-0.9923,-4.64203799,5.30759288,0.42626299,2122.81760462,-67.39218454,6.97532392,2.73567843,2.34365654,7.5719473,71,6.1,0.067
"HSC_2154            ",112.68009663,-54.92502222,266.71102988,-16.62,-4.50418174,8.19730859,1.43907025,675.72323426,26.09206665,8.46779299,0.26355587,0.69560719,3.34813523,18,3.17,0.981
"HSC_2155            ",132.01467301,-47.69212133,266.88562974,-2.6,-5.47483796,4.53539555,0.48685629,1918.46815526,"nan",7.62610388,1.50095755,1.42240536,3.89720191,29,7.53,0.993
"HSC_2156            ",125.84211239,-50.70432618,266.89816415,-7.632,-18.98599831,20.59650651,5.61745535,175.78841915,22.57004378,7.27236986,0.20987567,0.56566468,6.43796961,41,8.13,0.764
"HSC_2157            ",132.5842816,-47.45668802,266.94555049,-2.154,-3.6155314,3.93071492,0.18901377,4599.17005435,61.40069772,8.26699877,2.67036366,1.01948369,4.84526478,16,2.36,0.522
"HSC_2158            ",132.13661147,-47.75541759,266.98652962,-2.576,-3.24586208,3.76483699,0.12439233,6389.55309674,"nan",7.28215075,2.86390007,0.54268312,3.67539309,14,1.13,0.933
