"UCC_ID","ID","RA_ICRS","DE_ICRS","GLON","GLAT","Plx","pmRA","pmDE","Rv","N_Rv","N_50","r_50","C3","shared_members","shared_members_perc"
"UCC G248.2+00.4","UBC 1417",121.2539,-30.6983,248.249,0.501,0.245,-2.616,3.498,132.893,1.0,36.0,3.4,"BA","nan","nan"
"UCC G248.2-00.1","Ruprecht 47;OCL 699;ESO 430 08;FSR 1344;MWSC 1419",120.57,-31.074,248.257,-0.201,0.256,-2.446,2.727,92.011,4.0,121.0,3.0,"AB","nan","nan"
"UCC G248.2+00.2","CWNU 4552",121.0169,-30.8427,248.277,0.242,0.163,-2.405,3.074,"nan",0.0,49.0,6.5,"AB","nan","nan"
"UCC G248.3+02.9","CWNU 3622",123.6972,-29.4186,248.337,2.968,0.176,-2.437,3.008,90.137,2.0,26.0,6.5,"AB","nan","nan"
"UCC G248.3+00.7","CWNU 2923",121.5502,-30.6617,248.367,0.733,0.19,-2.246,3.856,"nan",0.0,26.0,1.4,"BA","nan","nan"
"UCC G248.3+10.0","FSR 1345;MWSC 1531",130.2267,-25.389,248.364,10.047,0.297,-4.634,4.002,66.081,2.0,18.0,9.6,"CC","nan","nan"
"UCC G248.3+01.3","UBC 1418",122.1351,-30.3877,248.395,1.305,0.218,-2.952,4.012,"nan",0.0,23.0,2.4,"DA","nan","nan"
"UCC G248.4+07.4","CWWDL 13205",127.9277,-26.9345,248.385,7.477,0.226,-3.029,2.816,82.369,2.0,21.0,5.9,"DC","nan","nan"
"UCC G248.4-04.0","HSC 1999",116.7549,-33.1979,248.419,-4.061,0.253,-3.23,3.044,56.396,4.0,55.0,2.6,"AB","cwnu2978","100.0"
"UCC G248.4+02.3","CWWDL 11089",123.1583,-29.8326,248.361,2.335,0.214,-2.277,2.628,55.866,1.0,18.0,4.2,"DC","nan","nan"
"UCC G248.4-04.0a","CWNU 2978",116.7641,-33.2034,248.421,-4.057,0.256,-3.224,3.054,56.687,7.0,83.0,3.7,"AB","hsc1999","66.3"
"UCC G248.4-01.8","CWNU 1679",119.0278,-32.144,248.465,-1.877,0.295,-2.943,2.663,"nan",0.0,33.0,3.2,"CB","nan","nan"
"UCC G248.4-01.5","CWNU 3236",119.3438,-31.9845,248.486,-1.576,0.219,-2.738,3.599,"nan",0.0,52.0,3.7,"BC","nan","nan"
"UCC G248.4-00.3","CWNU 1321",120.5652,-31.357,248.489,-0.354,0.214,-2.001,2.716,77.145,1.0,64.0,3.0,"AB","nan","nan"
"UCC G248.4-13.4","Alessi 36",106.5768,-37.5417,248.651,-13.426,3.605,-9.662,7.082,15.355,50.0,230.0,34.3,"AA","fof2385;ocsn210;ubc7;collinder135","100.0;96.5;53.5;4.3"
"UCC G248.5-03.2","CWNU 2407",117.6856,-32.8711,248.377,-3.22,0.62,-2.403,1.864,-11.473,1.0,23.0,14.4,"BC","nan","nan"
"UCC G248.5-02.5","CWNU 2819",118.3452,-32.5495,248.53,-2.579,0.277,-1.921,2.322,"nan",0.0,31.0,1.3,"BB","sai83","80.6"
"UCC G248.5-01.9","CWWDL 4830",119.0338,-32.203,248.579,-1.858,0.245,-2.51,2.884,"nan",0.0,17.0,8.0,"CC","nan","nan"
"UCC G248.5-02.5a","SAI 83",118.3379,-32.5567,248.531,-2.582,0.271,-1.927,2.303,"nan",0.0,28.0,1.1,"CA","cwnu2819","89.3"
"UCC G248.5+00.7","ESO 430 18;MWSC 1431",121.7263,-30.8369,248.64,0.782,0.241,-2.595,3.231,50.361,1.0,25.0,4.0,"BB","ubc470","76.0"
"UCC G248.5-03.5","HSC 2001",117.3875,-33.0986,248.578,-3.55,0.243,-2.18,3.139,147.589,1.0,22.0,2.3,"BB","nan","nan"
"UCC G248.5-13.4","OCSN 210",106.57,-37.65,248.657,-13.427,3.603,-9.677,7.085,15.355,48.0,225.0,34.1,"AA","fof2385;alessi36;ubc7;collinder135","100.0;98.7;54.7;4.4"
"UCC G248.6+04.4","CWNU 3115",125.2672,-28.8436,248.622,4.428,0.125,-2.299,2.54,"nan",0.0,31.0,2.3,"AA","nan","nan"
"UCC G248.6+00.7","UBC 470",121.799,-30.88,248.672,0.777,0.24,-2.625,3.219,"nan",0.0,30.0,3.8,"AB","eso43018","63.3"
"UCC G248.6-01.4","CWWDL 660",119.5482,-32.0872,248.653,-1.484,0.234,-2.413,3.142,"nan",0.0,20.0,5.9,"CC","nan","nan"
"UCC G248.6-00.4","CWNU 3553",120.6113,-31.5442,248.681,-0.426,0.171,-1.774,3.391,78.247,3.0,36.0,2.9,"CC","nan","nan"
"UCC G248.6+00.3","UBC 1419",121.3477,-31.165,248.692,0.315,0.165,-2.463,3.097,127.885,1.0,34.0,2.0,"AA","nan","nan"
"UCC G248.6-00.1","ESO 430 14",120.896,-31.416,248.69,-0.115,0.187,-2.397,3.036,-13.956,1.0,21.0,4.8,"CC","nan","nan"
"UCC G248.6-00.2","CWNU 4128",120.7598,-31.4944,248.683,-0.267,0.293,-2.632,2.814,"nan",0.0,32.0,6.0,"AB","nan","nan"
"UCC G248.7+00.8","CWNU 1631",121.9152,-30.8787,248.704,0.872,0.236,-2.524,3.636,69.555,2.0,30.0,3.7,"BB","nan","nan"
"UCC G248.7-01.4","UBC 1420",119.6023,-32.1508,248.74,-1.467,0.245,-2.59,2.684,68.378,2.0,43.0,3.6,"BB","nan","nan"
"UCC G248.7-13.3","UBC 7",106.786,-37.729,248.703,-13.413,3.592,-9.691,7.056,15.281,36.0,123.0,24.8,"AA","alessi36;fof2385;ocsn210;collinder135","100.0;100.0;100.0;2.4"
"UCC G248.7+01.0a","CWNU 3056",122.1374,-30.8021,248.748,1.09,0.22,-1.727,3.445,"nan",0.0,26.0,1.4,"BA","hsc2002","88.5"
"UCC G248.7+01.0","HSC 2002",122.1464,-30.8149,248.748,1.087,0.223,-1.727,3.451,"nan",0.0,22.0,1.5,"BA","cwnu3056","92.0"
"UCC G248.8-05.9","OCSN 84",115.0,-34.48,248.744,-5.989,2.3,-8.248,4.279,16.388,13.0,59.0,45.9,"AA","ruprecht31","40.7"
"UCC G248.8-03.0","SAI 82;MWSC 1366",118.0581,-33.0422,248.83,-3.036,0.32,-3.732,4.509,24.488,1.0,27.0,8.6,"DC","nan","nan"
"UCC G248.8-06.5","CWNU 1974",114.3923,-34.8043,248.825,-6.544,0.43,-3.655,3.75,"nan",0.0,23.0,8.9,"BC","nan","nan"
"UCC G248.8-02.0","HSC 2003",119.1262,-32.5393,248.84,-1.984,0.252,-2.934,3.72,"nan",0.0,25.0,3.9,"CB","nan","nan"
"UCC G248.8-13.3","FoF 2385",106.8507,-37.8411,248.714,-13.357,3.591,-9.723,7.004,15.661,81.0,344.0,46.2,"AA","alessi36;ocsn210;ubc7;collinder135","66.9;65.4;35.8;14.0"
"UCC G248.9+00.0","Casado 3",121.1591,-31.5203,248.896,-0.02,0.85,-4.815,4.85,34.697,3.0,35.0,6.0,"AC","hsc2004","45.7"
"UCC G248.9+00.0a","HSC 2004",121.1564,-31.5236,248.862,-0.012,0.882,-4.975,4.971,41.692,3.0,23.0,5.8,"AC","casado3","64.0"
"UCC G248.9-00.8","CWNU 193",120.3859,-31.993,248.989,-0.81,0.448,-1.829,1.305,35.662,1.0,27.0,4.8,"BB","nan","nan"
"UCC G248.9+13.9","FSR 1346",134.055,-23.435,248.963,13.947,0.349,-2.824,1.839,51.485,1.0,20.0,5.0,"CC","nan","nan"
"UCC G248.9-04.1","FSR 1347;SAI 79;MWSC 1343",117.0127,-33.7076,248.968,-4.116,0.263,-2.15,3.118,110.581,1.0,193.0,5.8,"AA","ubc238;fsr1350","76.7;0.5"
"UCC G248.9+00.8","CWNU 4634",122.0499,-31.1098,248.956,0.869,0.18,-2.651,3.428,98.618,1.0,23.0,4.6,"AB","nan","nan"
"UCC G248.9-04.0","UBC 238",117.053,-33.703,248.967,-4.114,0.261,-2.15,3.118,110.581,1.0,156.0,4.8,"AA","fsr1347","94.9"
"UCC G248.9+02.6","UBC 239",123.763,-30.155,248.964,2.601,0.476,-3.617,1.945,34.429,1.0,99.0,6.4,"AB","nan","nan"
"UCC G248.9+01.1","CWWDL 11103",122.3252,-30.9716,248.954,1.145,0.239,-2.614,3.682,81.287,2.0,16.0,12.0,"DC","nan","nan"
"UCC G248.9-11.2","Collinder 135;OCSN 190;FoF 2386",109.362,-37.044,248.843,-11.175,3.34,-10.036,6.221,15.099,112.0,421.0,50.4,"AA","fof2385;alessi36;ocsn210;ubc7","11.4;2.4;2.4;0.7"
"UCC G248.9+05.0","HSC 2005",126.1318,-28.7784,249.01,5.099,0.459,-3.16,-2.836,"nan",0.0,23.0,12.0,"DD","nan","nan"
"UCC G248.9+00.4","CWNU 4631",121.658,-31.3635,249.008,0.434,0.189,-2.503,3.46,75.236,2.0,39.0,7.3,"AC","nan","nan"
"UCC G249.0-00.3","CWNU 4059",120.9052,-31.8409,249.065,-0.373,0.129,-1.541,2.424,"nan",0.0,30.0,3.6,"BB","hsc2007","50.0"
"UCC G249.0-01.1","CWNU 1769",120.1381,-32.2472,249.057,-1.144,0.453,-2.732,3.059,"nan",0.0,32.0,4.2,"AC","nan","nan"
"UCC G249.0+00.1","FoF 204",121.4157,-31.5877,249.086,0.153,0.241,-2.45,2.848,"nan",0.0,47.0,4.5,"AB","hsc2006;ruprecht155","74.5;12.8"
"UCC G249.0+00.1a","Casado 6",121.4206,-31.5983,249.077,0.142,0.209,-2.808,3.56,"nan",0.0,56.0,2.1,"AB","nan","nan"
"UCC G249.0+00.1b","HSC 2006",121.4544,-31.5944,249.097,0.163,0.251,-2.456,2.828,"nan",0.0,46.0,3.7,"AB","fof204;ruprecht155","76.1;10.9"
"UCC G249.0+00.4","CWWDL 8911",121.7763,-31.4202,249.065,0.467,0.21,-2.491,3.062,"nan",0.0,22.0,5.0,"BC","nan","nan"
"UCC G249.0-00.5","HSC 2007",120.7698,-31.964,249.089,-0.448,0.132,-1.538,2.395,"nan",0.0,14.0,4.8,"BB","cwnu4059","60.0"
"UCC G249.1+03.5","NGC 2571;Collinder 181;OCL 701;VDBH 27;vdBergh-Hagen 27;ESO 431 05;MWSC 1469;FoF 2146",124.723,-29.775,249.111,3.525,0.74,-4.927,4.278,40.335,35.0,270.0,6.5,"AB","nan","nan"
"UCC G249.1-00.6","Ruprecht 48;OCL 702;ESO 430 11;FSR 1349;MWSC 1421",120.681,-32.045,249.127,-0.634,0.255,-2.489,2.852,127.131,1.0,197.0,2.5,"AB","oc0438;oc0439","19.8;7.1"
"UCC G249.1+02.4","CWNU 1728",123.7319,-30.3735,249.175,2.461,0.213,-2.397,2.913,"nan",0.0,22.0,5.4,"BB","nan","nan"
"UCC G249.1-00.6a","OC 0438",120.6984,-32.0568,249.127,-0.624,0.262,-2.477,2.877,"nan",0.0,39.0,1.9,"AA","ruprecht48;oc0439","100.0;23.1"
"UCC G249.1-00.7","UBC 1421",120.58,-32.13,249.154,-0.749,0.273,-2.957,3.57,"nan",0.0,32.0,1.9,"BB","casado10","93.8"
"UCC G249.1-00.7a","Casado 10",120.5824,-32.1341,249.155,-0.747,0.27,-2.966,3.589,"nan",0.0,44.0,2.4,"AC","ubc1421","68.2"
"UCC G249.1+05.2","CWNU 3782",126.4066,-28.8485,249.196,5.239,0.182,-2.117,1.981,103.168,2.0,19.0,4.5,"DC","nan","nan"
"UCC G249.1+00.0","Ruprecht 155",121.267,-31.817,249.164,-0.111,0.253,-2.442,2.807,"nan",0.0,14.0,7.8,"AB","fof204;hsc2006","24.0;20.0"
"UCC G249.2+01.0","CWWDL 2703",122.3942,-31.2155,249.245,1.02,0.234,-2.305,2.958,37.346,2.0,37.0,5.8,"CC","nan","nan"
"UCC G249.2-04.3","FSR 1350",116.951,-34.036,249.221,-4.353,0.285,-2.068,3.063,"nan",0.0,32.0,5.2,"BB","fsr1347","3.1"
"UCC G249.2-10.2","HSC 2009",110.5353,-36.8558,249.221,-10.271,0.571,-2.976,2.618,42.189,4.0,21.0,13.3,"CC","nan","nan"
"UCC G249.2-00.5","OC 0439",120.8239,-32.124,249.217,-0.573,0.285,-2.518,2.9,127.131,1.0,18.0,3.8,"BC","ruprecht48;oc0438","56.0;36.0"
"UCC G249.2+04.8","Collinder 187;OCL 704;ESO 431 09;MWSC 1483",126.0502,-29.1656,249.285,4.799,0.187,-2.361,3.477,77.58,1.0,18.0,11.1,"DC","nan","nan"
"UCC G249.2-04.8","FSR 1351",116.46,-34.34,249.29,-4.825,0.271,-2.089,3.153,"nan",0.0,114.0,4.3,"AA","fsr1352;cmg1066","78.1;57.0"
"UCC G249.2-04.7","Cmg 1066",116.6049,-34.2824,249.292,-4.745,0.267,-2.06,3.171,"nan",0.0,86.0,4.2,"AA","fsr1352;fsr1351","100.0;75.6"
"UCC G249.2+02.1","CWNU 2790",123.5582,-30.6542,249.279,2.194,0.291,-1.995,2.317,70.709,2.0,14.0,6.0,"DC","nan","nan"
"UCC G249.2-04.7a","FSR 1352",116.614,-34.287,249.293,-4.749,0.262,-2.066,3.139,"nan",0.0,171.0,4.6,"AA","fsr1351;cmg1066","52.0;50.3"
"UCC G249.3-00.6","UBC 1422",120.74,-32.24,249.317,-0.693,0.271,-3.192,3.728,"nan",0.0,29.0,1.9,"CB","casado9","100.0"
"UCC G249.3-00.6a","Casado 9",120.7479,-32.2419,249.32,-0.693,0.266,-3.192,3.718,67.161,1.0,51.0,2.1,"CC","ubc1422","56.9"
"UCC G249.3-00.7","Theia 665",120.695,-32.2728,249.235,-0.701,1.291,-3.792,3.666,14.411,9.0,27.0,10.8,"CB","nan","nan"
"UCC G249.3-00.1","Ruprecht 52;OCL 705;ESO 430 17;MWSC 1430",121.301,-31.9684,249.353,-0.162,0.267,-2.124,2.92,"nan",0.0,11.0,6.2,"CC","nan","nan"
"UCC G249.3-25.0","MWSC 5665",92.6058,-42.208,249.311,-25.044,0.273,1.254,1.002,38.491,2.0,23.0,8.5,"DC","nan","nan"
"UCC G249.3+03.0","UBC 1617",124.399,-30.2612,249.344,3.004,0.162,-2.679,3.035,98.422,2.0,26.0,3.9,"BB","nan","nan"
"UCC G249.3-06.2","CWNU 4243",115.0633,-35.0935,249.371,-6.213,0.1,-0.902,2.469,"nan",0.0,14.0,1.4,"CC","nan","nan"
"UCC G249.3-05.2","ESO 368 11;FSR 1353;MWSC 1320;MWSC 1321;FoF 38",116.086,-34.628,249.376,-5.254,0.448,-0.833,2.294,21.717,1.0,127.0,2.9,"AA","nan","nan"
"UCC G249.3+01.2","HSC 2010",122.7532,-31.23,249.369,1.321,0.609,-3.064,3.867,31.497,2.0,21.0,11.7,"AC","nan","nan"
"UCC G249.4+01.5","UBC 1423",123.0174,-31.1395,249.423,1.53,0.206,-2.359,3.685,89.574,1.0,31.0,3.2,"AA","nan","nan"
"UCC G249.4+04.4","NGC 2587;Collinder 184;OCL 706;VDBH 30;vdBergh-Hagen 30;ESO 431 07;FoF 591",125.861,-29.503,249.451,4.481,0.309,-4.219,3.618,54.452,2.0,202.0,5.7,"AB","nan","nan"
"UCC G249.4-01.1","CWNU 2182",120.4346,-32.5956,249.481,-1.102,0.265,-2.415,2.42,86.325,2.0,25.0,2.9,"DB","nan","nan"
"UCC G249.5+01.9","Casado 8",123.4705,-30.9694,249.512,1.945,0.273,-2.957,2.053,53.345,1.0,28.0,3.4,"BB","ubc1581","67.9"
"UCC G249.5+01.9a","UBC 1581",123.47,-30.98,249.512,1.947,0.289,-2.958,2.078,53.345,1.0,22.0,2.6,"BB","casado8","76.0"
"UCC G249.5-01.8","HSC 2011",119.707,-33.0428,249.575,-1.861,0.319,-4.076,4.194,39.305,3.0,21.0,10.3,"CC","nan","nan"
"UCC G249.5-02.5","CWNU 3306",118.9759,-33.4159,249.541,-2.571,0.161,-1.339,2.486,116.389,1.0,51.0,1.9,"AC","nan","nan"
"UCC G249.5-01.1","CWNU 2110",120.4409,-32.6895,249.546,-1.132,0.651,-4.329,3.466,0.608,2.0,20.0,11.7,"CC","nan","nan"
"UCC G249.5+02.0","CWWDL 11073",123.5827,-30.9787,249.599,2.048,0.238,-2.601,2.864,78.857,2.0,20.0,5.7,"DC","nan","nan"
"UCC G249.5+07.2","CWNU 384",128.524,-28.0098,249.69,7.251,1.347,-7.029,5.117,36.772,12.0,44.0,29.1,"AB","nan","nan"
"UCC G249.6+01.9","CWWDL 11071",123.5624,-31.0305,249.601,1.994,0.288,-2.767,2.375,"nan",0.0,17.0,8.3,"DC","cwnu1361","4.0"
"UCC G249.6-01.0","CWNU 4107",120.6064,-32.6645,249.581,-1.028,0.305,-2.763,2.814,51.042,2.0,28.0,8.8,"CB","nan","nan"
"UCC G249.6+04.6","Theia 7673",126.168,-29.5168,249.664,4.645,0.498,-3.789,2.847,25.926,2.0,41.0,9.9,"BB","nan","nan"
"UCC G249.6+02.3","Haffner 26;OCL 707;ESO 430 29;FoF 1438",123.911,-30.851,249.616,2.322,0.32,-1.571,2.392,53.711,6.0,140.0,5.3,"AA","nan","nan"
"UCC G249.6+02.0","CWNU 1361",123.6113,-31.0462,249.654,2.006,0.318,-2.493,2.517,"nan",0.0,24.0,3.4,"DC","cwwdl11071","4.0"
"UCC G249.7+03.0","Theia 3423",124.6767,-30.5618,249.785,3.029,0.585,-3.019,2.626,"nan",0.0,23.0,3.6,"CB","ngc2567","88.0"
"UCC G249.7+03.4","CWNU 3611",125.0608,-30.3369,249.76,3.437,0.175,-2.365,2.995,"nan",0.0,35.0,4.1,"BB","nan","nan"
"UCC G249.7-06.3","CWNU 3591",115.1791,-35.4711,249.753,-6.302,0.082,-0.975,1.716,145.01,1.0,20.0,2.8,"AC","nan","nan"
"UCC G249.7-10.5","HSC 2012",110.4682,-37.4534,249.776,-10.569,1.673,-7.803,7.716,31.112,6.0,30.0,19.6,"BB","nan","nan"
"UCC G249.7-04.0","CWNU 129",117.5289,-34.3824,249.776,-4.131,0.721,-4.219,4.204,22.649,1.0,30.0,8.7,"CB","nan","nan"
"UCC G249.7+02.7","CWNU 2640",124.4099,-30.7289,249.762,2.74,0.175,-2.296,2.463,80.095,1.0,24.0,1.9,"CB","nan","nan"
"UCC G249.7-02.4","CWNU 2423",119.2539,-33.5334,249.771,-2.471,0.551,-4.316,3.772,13.212,1.0,67.0,10.1,"AC","nan","nan"
"UCC G249.7+02.9","NGC 2567;Melotte 86;Collinder 180;OCL 708;VDBH 26;vdBergh-Hagen 26;ESO 431 03;FSR 1354;MWSC 1467;FoF 385",124.645,-30.631,249.791,2.98,0.568,-2.966,2.608,34.588,29.0,294.0,6.4,"AA","theia3423","7.5"
"UCC G249.8+12.5","CWNU 25",133.3939,-25.0587,249.958,12.562,1.031,-6.366,2.619,14.464,5.0,21.0,26.2,"BC","cwnu509","36.0"
"UCC G249.8+03.6","NGC 2580;Collinder 183;OCL 709;VDBH 28;vdBergh-Hagen 28;ESO 431 06;MWSC 1476",125.371,-30.306,249.874,3.67,0.214,-2.308,1.933,68.508,11.0,110.0,3.4,"AA","nan","nan"
"UCC G249.8+00.0","VDBH 19;vdBergh-Hagen 19;ESO 430 21;MWSC 1433;BH 19",121.768,-32.355,249.882,-0.023,0.205,-2.866,3.583,86.077,3.0,162.0,2.4,"AB","nan","nan"
"UCC G249.9-14.1","HSC 1991",106.4208,-39.0933,249.907,-14.145,6.583,-3.471,-6.797,28.258,9.0,25.0,148.3,"DB","nan","nan"
"UCC G249.9+01.1","CWNU 1622",122.9356,-31.8045,249.961,1.107,0.139,-2.047,3.044,"nan",0.0,19.0,0.9,"AB","nan","nan"
"UCC G249.9+01.5","CWNU 2376",123.3885,-31.5516,249.958,1.567,0.228,-3.105,4.812,"nan",0.0,24.0,1.0,"CB","nan","nan"
"UCC G249.9+15.2","FSR 1355;MWSC 1621",135.7729,-23.4189,249.984,15.218,0.198,-3.176,0.834,29.924,1.0,19.0,6.7,"CC","nan","nan"
"UCC G249.9+01.5a","CWNU 1848",123.3705,-31.5846,249.96,1.526,0.344,-2.023,2.612,66.189,1.0,13.0,10.3,"CC","nan","nan"
"UCC G249.9-07.1","VDBH 4;vdBergh-Hagen 4;ESO 368 06;MWSC 1288",114.4403,-36.0569,249.982,-7.126,0.099,-0.862,2.175,"nan",0.0,35.0,0.9,"AB","nan","nan"
"UCC G249.9+00.4","CWNU 2588",122.2803,-32.1954,249.973,0.43,0.242,-2.297,3.043,88.748,2.0,30.0,5.8,"CB","nan","nan"
"UCC G249.9-02.1","UBC 1424",119.671,-33.5967,250.014,-2.167,0.239,-2.325,3.208,"nan",0.0,40.0,2.6,"AB","nan","nan"
"UCC G250.0+03.2","FoF 1989",125.0139,-30.6854,250.002,3.258,0.247,-2.491,2.35,78.731,1.0,20.0,7.0,"CC","nan","nan"
"UCC G250.0+00.9","Ruprecht 54;OCL 710;VDBH 20;vdBergh-Hagen 20;ESO 430 23;MWSC 1444",122.844,-31.947,250.034,0.961,0.224,-2.665,3.156,58.396,3.0,171.0,2.0,"AB","fof386","19.3"
"UCC G250.0+02.1","CWNU 2670",124.0022,-31.2952,250.074,2.165,0.223,-2.377,2.879,90.026,2.0,18.0,5.2,"DC","nan","nan"
"UCC G250.0-03.4","Cmg 1072",118.4158,-34.2855,250.065,-3.416,0.258,-2.453,2.893,44.169,2.0,14.0,7.8,"DC","nan","nan"
"UCC G250.0-05.9","Ruprecht 31;OCL 711;ESO 368 09;MWSC 1317",115.7406,-35.5906,249.736,-5.994,2.3,-8.254,4.267,17.399,5.0,26.0,39.7,"BA","ocsn84","92.3"
"UCC G250.1-01.6","CWNU 4740",120.3028,-33.4184,250.131,-1.633,0.165,-1.703,2.58,48.133,2.0,16.0,4.8,"CC","nan","nan"
"UCC G250.1+00.9","FoF 386",122.8706,-32.0487,250.041,0.957,0.244,-2.601,3.122,58.396,1.0,39.0,2.8,"AA","ruprecht54","84.6"
"UCC G250.1-01.4","CWWDL 671",120.5392,-33.3273,250.072,-1.407,0.216,-2.182,3.081,74.731,1.0,18.0,4.5,"DC","nan","nan"
"UCC G250.1-01.1","CWNU 2657",120.8105,-33.1908,250.16,-1.147,0.221,-2.347,3.721,"nan",0.0,46.0,1.5,"CA","nan","nan"
"UCC G250.2-00.6","CWWDL 6540",121.3171,-33.0156,250.232,-0.664,0.378,-2.027,2.353,"nan",0.0,19.0,4.2,"BC","ubc240","52.0"
"UCC G250.2-00.7","UBC 240",121.312,-33.036,250.239,-0.695,0.391,-1.905,2.287,91.042,1.0,75.0,4.9,"AB","cwwdl6540","17.3"
"UCC G250.2-01.5","CWNU 3095",120.4734,-33.4798,250.251,-1.53,0.25,-2.761,3.911,"nan",0.0,25.0,5.1,"AC","nan","nan"
"UCC G250.2+02.5","CWNU 3808",124.531,-31.2715,250.269,2.533,0.157,-2.977,3.043,"nan",0.0,26.0,2.1,"CC","nan","nan"
"UCC G250.2-00.2","LISC 1473",121.779,-32.817,250.266,-0.266,0.241,-2.437,3.076,68.91,1.0,14.0,8.6,"CC","lisc0327","4.0"
"UCC G250.2-09.7","DC 3;MWSC 1226",111.7504,-37.5216,250.277,-9.703,0.083,-1.222,2.731,102.568,2.0,76.0,0.9,"AA","nan","nan"
"UCC G250.3+00.8","FSR 1357;MWSC 1446",122.914,-32.2612,250.356,0.91,0.177,-2.684,3.46,102.143,1.0,16.0,6.4,"CC","nan","nan"
"UCC G250.3-00.5","UBC 471",121.561,-33.053,250.376,-0.549,0.204,-2.817,3.74,74.523,7.0,101.0,4.8,"AB","nan","nan"
"UCC G250.4-00.5a","Theia 5150",121.5323,-33.1017,250.368,-0.598,0.215,-2.412,2.685,49.45,1.0,18.0,8.4,"CC","cwnu3476","4.0"
"UCC G250.4-00.5","LISC 0327",121.585,-33.075,250.375,-0.581,0.215,-2.537,3.186,"nan",0.0,20.0,6.2,"BC","lisc1473","4.0"
"UCC G250.4+01.5","Ruprecht 58;OCL 712;ESO 430 27;FSR 1358;MWSC 1456;FoF 384",123.71,-31.938,250.438,1.583,0.3,-2.646,1.413,34.936,3.0,236.0,3.3,"AB","nan","nan"
"UCC G250.4+04.7","CWWDL 12899",126.7877,-30.1431,250.448,4.778,0.257,-2.534,2.121,46.365,2.0,18.0,9.1,"CC","nan","nan"
"UCC G250.4-04.3","CWNU 128",117.6784,-35.1313,250.49,-4.38,0.712,-0.751,-0.074,11.3,3.0,59.0,10.1,"BB","nan","nan"
"UCC G250.4+00.1","CWNU 2065",122.3099,-32.7942,250.489,0.127,0.533,-4.142,3.798,"nan",0.0,23.0,6.6,"AC","nan","nan"
"UCC G250.5-01.6","CWNU 3504",120.4897,-33.7772,250.512,-1.681,0.174,-2.078,3.047,62.196,5.0,29.0,2.6,"DC","nan","nan"
"UCC G250.6+01.1","FoF 1454",123.3943,-32.326,250.594,1.145,0.234,-2.589,2.885,47.127,1.0,17.0,6.3,"DC","cwwdl2111","4.0"
"UCC G250.6+37.0","MWSC 5062",153.0871,-9.18,250.686,37.072,0.969,-16.704,3.08,21.831,4.0,25.0,11.5,"BD","nan","nan"
"UCC G250.6+03.8","CWWDL 12087",126.0638,-30.8067,250.619,3.892,0.203,-2.732,2.415,82.004,2.0,19.0,9.4,"DC","nan","nan"
"UCC G250.6-61.9","HSC 2014",42.5377,-41.198,250.539,-61.939,0.427,2.077,-1.747,"nan",0.0,24.0,10.8,"CC","nan","nan"
"UCC G250.6+08.8","ESO 432 03;MWSC 1540",130.7272,-27.8666,250.647,8.853,0.286,-3.233,1.823,"nan",0.0,22.0,6.1,"DC","nan","nan"
"UCC G250.6-03.8","HSC 2015",118.349,-35.0243,250.6,-3.811,1.345,-6.485,4.996,14.351,14.0,38.0,16.1,"BB","nan","nan"
"UCC G250.6-03.4","CWNU 4048",118.7497,-34.8417,250.644,-3.483,0.053,-1.137,1.839,"nan",0.0,28.0,1.3,"CB","nan","nan"
"UCC G250.6+00.8","Ruprecht 55;OCL 713;ESO 430 25;MWSC 1451",123.1166,-32.5818,250.687,0.802,0.165,-2.345,2.913,53.509,1.0,54.0,5.1,"CC","nan","nan"
"UCC G250.7-00.6a","CWNU 3476",121.7041,-33.3816,250.725,-0.59,0.223,-2.389,2.637,64.312,1.0,33.0,5.4,"AB","theia5150","3.0"
"UCC G250.7-00.6","CWWDL 1227",121.6669,-33.4065,250.731,-0.65,0.216,-2.542,2.856,"nan",0.0,25.0,6.0,"CC","nan","nan"
"UCC G250.7-00.9","CWNU 3706",121.3303,-33.5895,250.735,-0.988,0.21,-2.34,2.656,"nan",0.0,25.0,3.9,"AB","nan","nan"
"UCC G250.7-00.8","UPK 492",121.4428,-33.5449,250.723,-0.864,1.423,-7.364,5.446,26.865,7.0,21.0,13.2,"CB","nan","nan"
"UCC G250.7+12.4","CWNU 509",133.9302,-25.7474,250.769,12.457,1.043,-6.429,2.711,9.943,4.0,26.0,22.6,"BB","cwnu25","34.6"
"UCC G250.7+03.2","CWWDL 12085",125.5382,-31.2693,250.766,3.22,0.223,-2.321,2.66,74.644,2.0,10.0,7.3,"CC","nan","nan"
"UCC G250.7+00.5","HSC 2016",122.8916,-32.7865,250.715,0.571,0.137,-2.44,3.177,"nan",0.0,26.0,5.8,"AB","nan","nan"
"UCC G250.8-01.1","HSC 2017",121.2771,-33.7245,250.819,-1.1,0.196,-1.365,2.093,107.513,1.0,46.0,2.3,"CC","cwnu3136","97.8"
"UCC G250.8-01.1a","CWNU 3136",121.2815,-33.7285,250.821,-1.101,0.196,-1.369,2.097,107.513,1.0,50.0,2.5,"CB","hsc2017","90.0"
"UCC G250.8+02.6","CWWDL 2705",124.975,-31.6986,250.792,2.59,0.197,-2.379,2.516,109.771,1.0,13.0,6.6,"CC","nan","nan"
"UCC G250.8+01.4","CWWDL 2111",123.8308,-32.3568,250.885,1.44,0.22,-2.511,2.855,76.465,1.0,23.0,6.3,"CC","fof1454","4.0"
